student_id,academic_year,programme_code,programme_year,status,status_change_at
1267,1048-49,3.2.29,1,enrolled,1048-09-01
1268,1048-49,4.3.39,1,enrolled,1048-09-01
1269,1048-49,1.3.8,1,enrolled,1048-09-01
1270,1048-49,4.3.41,1,enrolled,1048-09-01
1271,1048-49,4.3.39,1,enrolled,1048-09-01
1272,1048-49,1.2.5,1,enrolled,1048-09-01
1273,1048-49,1.3.8,1,enrolled,1048-09-01
1274,1048-49,1.5.12,1,enrolled,1048-09-01
1275,1048-49,1.1.1,1,enrolled,1048-09-01
1276,1048-49,3.2.29,1,enrolled,1048-09-01
1277,1048-49,3.3.32,1,enrolled,1048-09-01
1278,1048-49,2.2.19,1,enrolled,1048-09-01
1279,1048-49,4.4.44,1,enrolled,1048-09-01
1280,1048-49,4.3.40,1,enrolled,1048-09-01
1281,1048-49,4.4.42,1,enrolled,1048-09-01
1282,1048-49,1.5.13,1,enrolled,1048-09-01
1283,1048-49,1.2.5,1,enrolled,1048-09-01
1284,1048-49,4.4.42,1,enrolled,1048-09-01
1285,1048-49,2.3.23,1,enrolled,1048-09-01
1286,1048-49,4.3.41,1,enrolled,1048-09-01
1287,1048-49,3.3.31,1,enrolled,1048-09-01
1288,1048-49,4.4.44,1,enrolled,1048-09-01
1289,1048-49,4.4.44,1,enrolled,1048-09-01
1290,1048-49,2.2.18,1,enrolled,1048-09-01
1291,1048-49,4.1.35,1,enrolled,1048-09-01
1292,1048-49,1.2.6,1,enrolled,1048-09-01
1293,1048-49,2.4.25,1,enrolled,1048-09-01
1294,1048-49,2.2.18,1,enrolled,1048-09-01
1295,1048-49,1.2.4,1,enrolled,1048-09-01
1296,1048-49,2.1.16,1,enrolled,1048-09-01
1297,1048-49,4.4.42,1,enrolled,1048-09-01
1298,1048-49,4.3.39,1,enrolled,1048-09-01
1299,1048-49,3.1.28,1,enrolled,1048-09-01
1300,1048-49,2.2.19,1,enrolled,1048-09-01
1301,1048-49,1.4.11,1,enrolled,1048-09-01
1302,1048-49,4.1.33,1,enrolled,1048-09-01
1303,1048-49,2.1.15,1,enrolled,1048-09-01
1304,1048-49,4.1.33,1,enrolled,1048-09-01
1305,1048-49,1.2.5,1,enrolled,1048-09-01
1306,1048-49,4.1.33,1,enrolled,1048-09-01
1307,1048-49,3.2.30,1,enrolled,1048-09-01
1308,1048-49,2.4.24,1,enrolled,1048-09-01
1309,1048-49,1.1.1,1,enrolled,1048-09-01
1310,1048-49,2.3.21,1,enrolled,1048-09-01
1311,1048-49,4.2.37,1,enrolled,1048-09-01
1312,1048-49,1.1.1,1,enrolled,1048-09-01
1313,1048-49,2.3.21,1,enrolled,1048-09-01
1314,1048-49,2.3.21,1,enrolled,1048-09-01
1315,1048-49,4.3.40,1,enrolled,1048-09-01
1316,1048-49,2.4.25,1,enrolled,1048-09-01
1317,1048-49,3.3.31,1,enrolled,1048-09-01
1318,1048-49,4.4.44,1,enrolled,1048-09-01
1319,1048-49,4.3.40,1,enrolled,1048-09-01
1320,1048-49,1.3.8,1,enrolled,1048-09-01
1321,1048-49,3.2.29,1,enrolled,1048-09-01
1322,1048-49,4.2.36,1,enrolled,1048-09-01
1323,1048-49,1.2.5,1,enrolled,1048-09-01
1324,1048-49,1.3.9,1,enrolled,1048-09-01
1325,1048-49,3.2.29,1,enrolled,1048-09-01
1326,1048-49,1.2.5,1,enrolled,1048-09-01
1327,1048-49,4.1.34,1,enrolled,1048-09-01
1328,1048-49,2.4.26,1,enrolled,1048-09-01
1329,1048-49,4.4.42,1,enrolled,1048-09-01
1330,1048-49,2.2.19,1,enrolled,1048-09-01
1331,1048-49,3.3.32,1,enrolled,1048-09-01
1332,1048-49,2.4.24,1,enrolled,1048-09-01
1333,1048-49,4.4.42,1,enrolled,1048-09-01
1334,1048-49,1.1.2,1,enrolled,1048-09-01
1335,1048-49,2.2.18,1,enrolled,1048-09-01
1336,1048-49,2.3.23,1,enrolled,1048-09-01
1337,1048-49,1.1.2,1,enrolled,1048-09-01
1338,1048-49,3.3.31,1,enrolled,1048-09-01
1339,1048-49,1.1.2,1,enrolled,1048-09-01
1340,1048-49,3.3.32,1,enrolled,1048-09-01
1341,1048-49,4.3.40,1,enrolled,1048-09-01
1342,1048-49,4.1.35,1,enrolled,1048-09-01
1343,1048-49,4.1.33,1,enrolled,1048-09-01
1344,1048-49,1.1.3,1,enrolled,1048-09-01
1345,1048-49,4.1.35,1,enrolled,1048-09-01
1346,1048-49,1.1.1,1,enrolled,1048-09-01
1347,1048-49,4.3.39,1,enrolled,1048-09-01
1348,1048-49,2.1.16,1,enrolled,1048-09-01
1349,1048-49,4.2.38,1,enrolled,1048-09-01
1350,1048-49,4.1.35,1,enrolled,1048-09-01
1351,1048-49,3.3.31,1,enrolled,1048-09-01
1352,1048-49,4.3.40,1,enrolled,1048-09-01
1353,1048-49,3.2.30,1,enrolled,1048-09-01
1354,1048-49,2.1.16,1,enrolled,1048-09-01
1355,1048-49,2.1.17,1,enrolled,1048-09-01
1356,1048-49,3.3.31,1,enrolled,1048-09-01
1357,1048-49,4.4.43,1,enrolled,1048-09-01
1358,1048-49,3.3.32,1,enrolled,1048-09-01
1359,1048-49,3.2.29,1,enrolled,1048-09-01
1360,1048-49,4.3.41,1,enrolled,1048-09-01
1361,1048-49,4.3.39,1,enrolled,1048-09-01
1362,1048-49,4.2.36,1,enrolled,1048-09-01
1363,1048-49,2.2.19,1,enrolled,1048-09-01
1364,1048-49,4.3.40,1,enrolled,1048-09-01
1365,1048-49,4.3.41,1,enrolled,1048-09-01
1366,1048-49,1.1.2,1,enrolled,1048-09-01
1367,1048-49,1.5.14,1,enrolled,1048-09-01
1368,1048-49,3.3.32,1,enrolled,1048-09-01
1369,1048-49,1.3.9,1,enrolled,1048-09-01
1370,1048-49,3.2.29,1,enrolled,1048-09-01
1371,1048-49,4.4.42,1,enrolled,1048-09-01
1372,1048-49,3.3.31,1,enrolled,1048-09-01
1373,1048-49,3.3.31,1,enrolled,1048-09-01
1374,1048-49,2.3.23,1,enrolled,1048-09-01
1375,1048-49,2.3.23,1,enrolled,1048-09-01
1376,1048-49,2.2.20,1,enrolled,1048-09-01
1377,1048-49,2.3.23,1,enrolled,1048-09-01
1378,1048-49,4.1.35,1,enrolled,1048-09-01
1379,1048-49,3.2.29,1,enrolled,1048-09-01
1380,1048-49,2.4.25,1,enrolled,1048-09-01
1381,1048-49,4.2.36,1,enrolled,1048-09-01
1382,1048-49,1.2.5,1,enrolled,1048-09-01
1383,1048-49,3.3.32,1,enrolled,1048-09-01
1384,1048-49,4.2.37,1,enrolled,1048-09-01
1385,1048-49,2.2.18,1,enrolled,1048-09-01
1386,1048-49,3.2.30,1,enrolled,1048-09-01
1387,1048-49,2.4.26,1,enrolled,1048-09-01
1388,1048-49,3.2.30,1,enrolled,1048-09-01
1389,1048-49,3.2.30,1,enrolled,1048-09-01
1390,1048-49,2.1.16,1,enrolled,1048-09-01
1391,1048-49,4.3.40,1,enrolled,1048-09-01
1392,1048-49,2.3.23,1,enrolled,1048-09-01
1393,1048-49,4.2.37,1,enrolled,1048-09-01
1394,1048-49,1.5.12,1,enrolled,1048-09-01
1395,1048-49,1.1.2,1,enrolled,1048-09-01
1396,1048-49,4.1.35,1,enrolled,1048-09-01
1397,1048-49,4.3.39,1,enrolled,1048-09-01
1398,1048-49,2.2.18,1,enrolled,1048-09-01
1399,1048-49,4.3.41,1,enrolled,1048-09-01
1400,1048-49,3.2.29,1,enrolled,1048-09-01
1401,1048-49,2.3.23,1,enrolled,1048-09-01
1402,1048-49,1.2.5,1,enrolled,1048-09-01
1403,1048-49,2.2.18,1,enrolled,1048-09-01
1404,1048-49,2.1.17,1,enrolled,1048-09-01
1405,1048-49,2.2.18,1,enrolled,1048-09-01
1406,1048-49,3.3.32,1,enrolled,1048-09-01
1407,1048-49,3.1.28,1,enrolled,1048-09-01
1408,1048-49,4.3.40,1,enrolled,1048-09-01
1409,1048-49,3.3.32,1,enrolled,1048-09-01
1410,1048-49,1.1.3,1,enrolled,1048-09-01
1411,1048-49,4.1.33,1,enrolled,1048-09-01
1412,1048-49,2.1.17,1,enrolled,1048-09-01
1413,1048-49,4.3.40,1,enrolled,1048-09-01
1414,1048-49,4.3.39,1,enrolled,1048-09-01
1415,1048-49,1.3.8,1,enrolled,1048-09-01
1416,1048-49,3.3.32,1,enrolled,1048-09-01
1417,1048-49,2.2.18,1,enrolled,1048-09-01
1418,1048-49,1.1.1,1,enrolled,1048-09-01
1419,1048-49,2.3.23,1,enrolled,1048-09-01
1420,1048-49,1.2.4,1,enrolled,1048-09-01
1421,1048-49,1.1.3,1,enrolled,1048-09-01
1422,1048-49,3.3.31,1,enrolled,1048-09-01
1423,1048-49,4.1.33,1,enrolled,1048-09-01
1424,1048-49,2.2.18,1,enrolled,1048-09-01
1425,1048-49,4.1.33,1,enrolled,1048-09-01
1426,1048-49,2.3.22,1,enrolled,1048-09-01
1427,1048-49,4.1.33,1,enrolled,1048-09-01
1428,1048-49,4.2.38,1,enrolled,1048-09-01
1429,1048-49,2.3.23,1,enrolled,1048-09-01
1430,1048-49,4.1.34,1,enrolled,1048-09-01
1431,1048-49,3.2.29,1,enrolled,1048-09-01
1432,1048-49,3.2.30,1,enrolled,1048-09-01
1433,1048-49,2.1.17,1,enrolled,1048-09-01
1434,1048-49,1.1.1,1,enrolled,1048-09-01
1435,1048-49,4.1.35,1,enrolled,1048-09-01
1436,1048-49,4.1.34,1,enrolled,1048-09-01
1437,1048-49,1.1.2,1,enrolled,1048-09-01
1438,1048-49,1.1.1,1,enrolled,1048-09-01
1439,1048-49,1.5.12,1,enrolled,1048-09-01
1440,1048-49,4.1.34,1,enrolled,1048-09-01
1441,1048-49,2.1.17,1,enrolled,1048-09-01
1442,1048-49,2.4.24,1,enrolled,1048-09-01
1443,1048-49,3.1.27,1,enrolled,1048-09-01
1444,1048-49,1.5.13,1,enrolled,1048-09-01
1445,1048-49,1.4.11,1,enrolled,1048-09-01
1446,1048-49,1.2.4,1,enrolled,1048-09-01
1447,1048-49,4.1.33,1,enrolled,1048-09-01
1448,1048-49,1.1.3,1,enrolled,1048-09-01
1449,1048-49,4.3.40,1,enrolled,1048-09-01
1450,1048-49,3.1.28,1,enrolled,1048-09-01
1451,1048-49,4.4.44,1,enrolled,1048-09-01
1452,1048-49,2.4.26,1,enrolled,1048-09-01
1453,1048-49,4.1.35,1,enrolled,1048-09-01
1454,1048-49,2.3.22,1,enrolled,1048-09-01
1455,1048-49,1.2.4,1,enrolled,1048-09-01
1456,1048-49,1.2.4,1,enrolled,1048-09-01
1457,1048-49,4.2.38,1,enrolled,1048-09-01
1458,1048-49,3.2.29,1,enrolled,1048-09-01
1459,1048-49,4.4.44,1,enrolled,1048-09-01
1460,1048-49,4.1.35,1,enrolled,1048-09-01
1461,1048-49,2.3.22,1,enrolled,1048-09-01
1462,1048-49,4.4.44,1,enrolled,1048-09-01
1463,1048-49,4.4.43,1,enrolled,1048-09-01
1464,1048-49,2.2.18,1,enrolled,1048-09-01
1465,1048-49,4.3.39,1,enrolled,1048-09-01
1466,1048-49,1.3.8,1,enrolled,1048-09-01
1467,1048-49,2.4.25,1,enrolled,1048-09-01
1468,1048-49,1.1.2,1,enrolled,1048-09-01
1469,1048-49,3.3.32,1,enrolled,1048-09-01
1470,1048-49,4.4.44,1,enrolled,1048-09-01
1471,1048-49,4.1.33,1,enrolled,1048-09-01
1472,1048-49,4.1.33,1,enrolled,1048-09-01
1473,1048-49,3.2.29,1,enrolled,1048-09-01
1474,1048-49,4.4.43,1,enrolled,1048-09-01
1475,1048-49,2.4.25,1,enrolled,1048-09-01
1476,1048-49,3.2.30,1,enrolled,1048-09-01
1477,1048-49,2.2.19,1,enrolled,1048-09-01
1478,1048-49,2.2.19,1,enrolled,1048-09-01
1479,1048-49,4.2.37,1,enrolled,1048-09-01
1480,1048-49,4.2.38,1,enrolled,1048-09-01
1481,1048-49,4.1.33,1,enrolled,1048-09-01
1482,1048-49,1.2.5,1,enrolled,1048-09-01
1483,1048-49,2.4.25,1,enrolled,1048-09-01
1484,1048-49,2.3.23,1,enrolled,1048-09-01
1485,1048-49,2.1.16,1,enrolled,1048-09-01
1486,1048-49,2.3.21,1,enrolled,1048-09-01
1487,1048-49,4.4.44,1,enrolled,1048-09-01
1488,1048-49,2.1.17,1,enrolled,1048-09-01
1489,1048-49,4.4.42,1,enrolled,1048-09-01
1490,1048-49,4.1.34,1,enrolled,1048-09-01
1491,1048-49,2.2.20,1,enrolled,1048-09-01
1492,1048-49,2.2.18,1,enrolled,1048-09-01
1493,1048-49,4.3.40,1,enrolled,1048-09-01
1494,1048-49,2.2.18,1,enrolled,1048-09-01
1495,1048-49,3.3.32,1,enrolled,1048-09-01
1496,1048-49,4.2.37,1,enrolled,1048-09-01
1497,1048-49,1.1.2,1,enrolled,1048-09-01
1498,1048-49,2.2.20,1,enrolled,1048-09-01
1499,1048-49,1.5.14,1,enrolled,1048-09-01
0,1048-49,4.1.35,3,enrolled,1048-09-01
1,1048-49,2.2.19,2,repeating,1048-09-01
10,1048-49,1.2.4,3,enrolled,1048-09-01
100,1048-49,1.1.3,3,enrolled,1048-09-01
101,1048-49,2.3.23,3,enrolled,1048-09-01
102,1048-49,4.1.35,3,enrolled,1048-09-01
103,1048-49,2.3.22,3,enrolled,1048-09-01
104,1048-49,2.4.24,2,repeating,1048-09-01
105,1048-49,1.2.6,3,enrolled,1048-09-01
106,1048-49,2.2.19,3,enrolled,1048-09-01
107,1048-49,2.1.16,3,enrolled,1048-09-01
108,1048-49,3.1.28,3,enrolled,1048-09-01
109,1048-49,3.3.31,3,enrolled,1048-09-01
11,1048-49,1.3.7,3,enrolled,1048-09-01
110,1048-49,2.1.17,3,enrolled,1048-09-01
111,1048-49,4.2.36,3,enrolled,1048-09-01
112,1048-49,1.3.8,3,enrolled,1048-09-01
113,1048-49,2.1.16,3,enrolled,1048-09-01
114,1048-49,3.3.32,3,enrolled,1048-09-01
115,1048-49,1.2.4,2,repeating,1048-09-01
116,1048-49,3.2.29,3,enrolled,1048-09-01
117,1048-49,2.3.22,3,enrolled,1048-09-01
118,1048-49,4.4.44,3,enrolled,1048-09-01
119,1048-49,3.3.32,3,enrolled,1048-09-01
12,1048-49,1.3.9,3,enrolled,1048-09-01
120,1048-49,4.3.39,3,enrolled,1048-09-01
121,1048-49,4.3.41,3,enrolled,1048-09-01
123,1048-49,4.3.41,3,enrolled,1048-09-01
124,1048-49,2.1.17,2,enrolled,1048-09-01
125,1048-49,2.1.16,3,enrolled,1048-09-01
126,1048-49,4.2.36,3,enrolled,1048-09-01
128,1048-49,4.4.43,3,enrolled,1048-09-01
129,1048-49,4.3.41,3,enrolled,1048-09-01
13,1048-49,2.1.16,3,enrolled,1048-09-01
131,1048-49,1.2.5,3,enrolled,1048-09-01
132,1048-49,3.2.30,3,enrolled,1048-09-01
134,1048-49,1.2.5,3,enrolled,1048-09-01
135,1048-49,1.1.3,3,enrolled,1048-09-01
136,1048-49,4.3.39,3,enrolled,1048-09-01
137,1048-49,2.3.23,3,enrolled,1048-09-01
138,1048-49,2.1.17,3,enrolled,1048-09-01
14,1048-49,1.5.12,3,enrolled,1048-09-01
140,1048-49,3.1.28,3,enrolled,1048-09-01
141,1048-49,1.2.5,3,enrolled,1048-09-01
142,1048-49,4.2.37,2,repeating,1048-09-01
144,1048-49,1.1.2,3,enrolled,1048-09-01
145,1048-49,2.1.15,3,enrolled,1048-09-01
146,1048-49,4.1.33,2,enrolled,1048-09-01
147,1048-49,4.3.40,3,enrolled,1048-09-01
148,1048-49,2.4.25,3,enrolled,1048-09-01
149,1048-49,4.3.40,2,repeating,1048-09-01
15,1048-49,2.4.24,3,enrolled,1048-09-01
150,1048-49,4.3.41,3,enrolled,1048-09-01
151,1048-49,2.3.23,3,enrolled,1048-09-01
152,1048-49,2.1.17,3,enrolled,1048-09-01
153,1048-49,3.2.29,3,enrolled,1048-09-01
154,1048-49,4.2.38,3,enrolled,1048-09-01
155,1048-49,2.1.15,3,enrolled,1048-09-01
156,1048-49,2.3.23,2,repeating,1048-09-01
157,1048-49,4.3.40,3,enrolled,1048-09-01
158,1048-49,2.1.15,3,enrolled,1048-09-01
159,1048-49,1.2.4,2,repeating,1048-09-01
16,1048-49,4.3.39,3,enrolled,1048-09-01
160,1048-49,2.1.16,3,enrolled,1048-09-01
162,1048-49,1.2.5,3,enrolled,1048-09-01
164,1048-49,2.1.16,3,enrolled,1048-09-01
165,1048-49,2.3.23,3,enrolled,1048-09-01
166,1048-49,4.4.42,3,enrolled,1048-09-01
167,1048-49,1.2.5,3,enrolled,1048-09-01
168,1048-49,2.1.16,3,enrolled,1048-09-01
169,1048-49,3.2.30,3,enrolled,1048-09-01
17,1048-49,2.3.23,3,enrolled,1048-09-01
170,1048-49,2.3.23,2,repeating,1048-09-01
171,1048-49,4.3.41,3,enrolled,1048-09-01
172,1048-49,3.3.31,3,enrolled,1048-09-01
173,1048-49,1.2.5,3,enrolled,1048-09-01
174,1048-49,1.4.10,3,enrolled,1048-09-01
175,1048-49,4.2.37,3,enrolled,1048-09-01
176,1048-49,1.1.1,3,enrolled,1048-09-01
177,1048-49,2.1.17,3,enrolled,1048-09-01
178,1048-49,3.2.29,3,enrolled,1048-09-01
179,1048-49,1.3.9,3,enrolled,1048-09-01
180,1048-49,3.3.31,3,enrolled,1048-09-01
181,1048-49,4.2.37,3,enrolled,1048-09-01
182,1048-49,3.1.27,3,enrolled,1048-09-01
183,1048-49,4.1.33,3,enrolled,1048-09-01
184,1048-49,4.2.37,3,enrolled,1048-09-01
185,1048-49,2.1.16,3,enrolled,1048-09-01
186,1048-49,2.2.18,2,enrolled,1048-09-01
187,1048-49,4.3.39,2,repeating,1048-09-01
188,1048-49,1.5.14,3,enrolled,1048-09-01
189,1048-49,1.5.13,3,enrolled,1048-09-01
19,1048-49,4.1.33,3,enrolled,1048-09-01
190,1048-49,4.2.37,3,enrolled,1048-09-01
192,1048-49,3.2.30,3,enrolled,1048-09-01
193,1048-49,1.1.1,3,enrolled,1048-09-01
194,1048-49,4.3.41,3,enrolled,1048-09-01
195,1048-49,2.4.24,3,enrolled,1048-09-01
196,1048-49,1.3.7,3,enrolled,1048-09-01
197,1048-49,4.3.39,3,enrolled,1048-09-01
198,1048-49,1.3.8,3,enrolled,1048-09-01
2,1048-49,4.1.33,3,enrolled,1048-09-01
200,1048-49,3.3.31,3,enrolled,1048-09-01
202,1048-49,4.1.33,3,enrolled,1048-09-01
203,1048-49,1.2.5,3,enrolled,1048-09-01
204,1048-49,2.4.25,3,enrolled,1048-09-01
205,1048-49,4.1.34,3,enrolled,1048-09-01
206,1048-49,4.2.36,3,enrolled,1048-09-01
207,1048-49,3.2.30,3,enrolled,1048-09-01
208,1048-49,3.2.29,2,repeating,1048-09-01
209,1048-49,2.2.18,3,enrolled,1048-09-01
21,1048-49,2.4.24,3,enrolled,1048-09-01
210,1048-49,2.1.17,3,enrolled,1048-09-01
211,1048-49,2.3.23,2,repeating,1048-09-01
212,1048-49,1.1.3,3,enrolled,1048-09-01
214,1048-49,2.3.22,3,enrolled,1048-09-01
215,1048-49,2.4.24,2,repeating,1048-09-01
216,1048-49,4.3.40,3,enrolled,1048-09-01
217,1048-49,4.1.33,3,enrolled,1048-09-01
219,1048-49,2.3.22,3,enrolled,1048-09-01
22,1048-49,4.3.39,3,enrolled,1048-09-01
220,1048-49,1.2.5,3,enrolled,1048-09-01
221,1048-49,3.2.29,3,enrolled,1048-09-01
222,1048-49,4.2.37,3,enrolled,1048-09-01
223,1048-49,3.2.29,2,repeating,1048-09-01
224,1048-49,1.4.11,3,enrolled,1048-09-01
226,1048-49,1.2.6,3,enrolled,1048-09-01
227,1048-49,1.5.12,3,enrolled,1048-09-01
228,1048-49,2.2.19,3,enrolled,1048-09-01
23,1048-49,2.1.17,3,enrolled,1048-09-01
230,1048-49,2.3.22,3,enrolled,1048-09-01
231,1048-49,3.2.29,3,enrolled,1048-09-01
232,1048-49,1.2.5,3,enrolled,1048-09-01
233,1048-49,4.4.44,3,enrolled,1048-09-01
234,1048-49,1.2.5,3,enrolled,1048-09-01
235,1048-49,4.1.35,3,enrolled,1048-09-01
236,1048-49,4.3.40,3,enrolled,1048-09-01
238,1048-49,4.4.42,3,enrolled,1048-09-01
239,1048-49,2.4.25,3,enrolled,1048-09-01
240,1048-49,4.2.38,3,enrolled,1048-09-01
241,1048-49,2.4.24,3,enrolled,1048-09-01
242,1048-49,1.5.13,3,enrolled,1048-09-01
243,1048-49,4.2.38,3,enrolled,1048-09-01
244,1048-49,1.1.2,2,repeating,1048-09-01
245,1048-49,3.3.32,3,enrolled,1048-09-01
247,1048-49,3.3.32,3,enrolled,1048-09-01
249,1048-49,4.4.42,3,enrolled,1048-09-01
250,1048-49,4.4.44,3,enrolled,1048-09-01
251,1048-49,4.3.41,3,enrolled,1048-09-01
252,1048-49,4.1.35,3,enrolled,1048-09-01
253,1048-49,2.2.18,3,enrolled,1048-09-01
254,1048-49,1.2.4,3,enrolled,1048-09-01
255,1048-49,1.2.5,2,repeating,1048-09-01
256,1048-49,3.2.29,3,enrolled,1048-09-01
257,1048-49,4.3.40,3,enrolled,1048-09-01
258,1048-49,2.2.19,3,enrolled,1048-09-01
259,1048-49,1.2.4,3,enrolled,1048-09-01
26,1048-49,3.1.27,2,enrolled,1048-09-01
260,1048-49,2.3.23,3,enrolled,1048-09-01
261,1048-49,3.2.30,3,enrolled,1048-09-01
262,1048-49,1.2.4,3,enrolled,1048-09-01
263,1048-49,1.2.4,3,enrolled,1048-09-01
264,1048-49,2.1.15,3,enrolled,1048-09-01
265,1048-49,1.1.3,3,enrolled,1048-09-01
266,1048-49,4.1.33,3,enrolled,1048-09-01
268,1048-49,3.1.27,3,enrolled,1048-09-01
27,1048-49,1.3.7,3,enrolled,1048-09-01
270,1048-49,2.4.25,3,enrolled,1048-09-01
271,1048-49,1.4.10,3,enrolled,1048-09-01
272,1048-49,2.2.20,3,enrolled,1048-09-01
273,1048-49,4.3.40,2,enrolled,1048-09-01
275,1048-49,4.1.34,3,enrolled,1048-09-01
276,1048-49,4.1.33,3,enrolled,1048-09-01
278,1048-49,2.4.25,3,enrolled,1048-09-01
279,1048-49,1.2.6,3,enrolled,1048-09-01
280,1048-49,3.3.31,3,enrolled,1048-09-01
281,1048-49,1.5.14,3,enrolled,1048-09-01
283,1048-49,2.2.19,3,enrolled,1048-09-01
284,1048-49,4.3.39,3,enrolled,1048-09-01
285,1048-49,1.1.1,3,enrolled,1048-09-01
286,1048-49,1.5.14,3,enrolled,1048-09-01
287,1048-49,4.3.39,3,enrolled,1048-09-01
288,1048-49,4.3.41,3,enrolled,1048-09-01
289,1048-49,1.5.12,3,enrolled,1048-09-01
29,1048-49,4.4.43,3,enrolled,1048-09-01
290,1048-49,1.3.9,2,repeating,1048-09-01
291,1048-49,1.4.11,2,repeating,1048-09-01
292,1048-49,4.2.36,3,enrolled,1048-09-01
294,1048-49,1.2.5,3,enrolled,1048-09-01
295,1048-49,4.1.35,3,enrolled,1048-09-01
296,1048-49,2.3.23,3,enrolled,1048-09-01
297,1048-49,4.3.41,3,enrolled,1048-09-01
298,1048-49,1.3.9,3,enrolled,1048-09-01
299,1048-49,1.5.13,2,repeating,1048-09-01
3,1048-49,1.5.12,3,enrolled,1048-09-01
30,1048-49,2.2.20,3,enrolled,1048-09-01
300,1048-49,3.1.27,3,enrolled,1048-09-01
301,1048-49,3.1.28,3,enrolled,1048-09-01
302,1048-49,2.4.24,3,enrolled,1048-09-01
303,1048-49,3.1.27,3,enrolled,1048-09-01
304,1048-49,2.3.21,3,enrolled,1048-09-01
305,1048-49,1.3.8,3,enrolled,1048-09-01
306,1048-49,4.4.44,3,enrolled,1048-09-01
307,1048-49,2.2.18,3,enrolled,1048-09-01
308,1048-49,4.2.37,3,enrolled,1048-09-01
309,1048-49,4.4.44,3,enrolled,1048-09-01
31,1048-49,4.1.33,3,enrolled,1048-09-01
310,1048-49,2.3.22,3,enrolled,1048-09-01
311,1048-49,1.2.5,3,enrolled,1048-09-01
312,1048-49,4.1.34,3,enrolled,1048-09-01
313,1048-49,4.1.35,3,enrolled,1048-09-01
314,1048-49,2.1.16,3,enrolled,1048-09-01
315,1048-49,4.4.42,2,repeating,1048-09-01
316,1048-49,4.1.35,3,enrolled,1048-09-01
317,1048-49,2.1.17,3,enrolled,1048-09-01
318,1048-49,1.1.1,3,enrolled,1048-09-01
319,1048-49,4.4.42,3,enrolled,1048-09-01
32,1048-49,4.2.36,3,enrolled,1048-09-01
320,1048-49,1.3.7,3,enrolled,1048-09-01
322,1048-49,4.4.42,3,enrolled,1048-09-01
323,1048-49,2.2.19,3,enrolled,1048-09-01
325,1048-49,2.2.18,3,enrolled,1048-09-01
326,1048-49,4.2.37,2,repeating,1048-09-01
327,1048-49,1.5.13,3,enrolled,1048-09-01
328,1048-49,4.1.33,3,enrolled,1048-09-01
329,1048-49,4.1.35,3,enrolled,1048-09-01
33,1048-49,4.1.33,3,enrolled,1048-09-01
330,1048-49,4.1.35,3,enrolled,1048-09-01
331,1048-49,4.3.39,3,enrolled,1048-09-01
332,1048-49,1.3.8,3,enrolled,1048-09-01
333,1048-49,4.2.37,3,enrolled,1048-09-01
334,1048-49,1.2.6,3,enrolled,1048-09-01
335,1048-49,1.1.3,3,enrolled,1048-09-01
336,1048-49,4.3.40,3,enrolled,1048-09-01
337,1048-49,3.1.27,3,enrolled,1048-09-01
338,1048-49,4.1.35,3,enrolled,1048-09-01
339,1048-49,1.1.1,3,enrolled,1048-09-01
34,1048-49,2.3.23,3,enrolled,1048-09-01
340,1048-49,4.1.35,3,enrolled,1048-09-01
342,1048-49,3.2.29,3,enrolled,1048-09-01
343,1048-49,1.5.13,2,enrolled,1048-09-01
344,1048-49,4.2.36,3,enrolled,1048-09-01
347,1048-49,3.2.29,3,enrolled,1048-09-01
348,1048-49,4.1.35,3,enrolled,1048-09-01
349,1048-49,2.2.18,3,enrolled,1048-09-01
350,1048-49,1.1.3,3,enrolled,1048-09-01
351,1048-49,1.1.1,3,enrolled,1048-09-01
353,1048-49,4.2.37,3,enrolled,1048-09-01
354,1048-49,2.3.23,3,enrolled,1048-09-01
355,1048-49,4.4.44,3,enrolled,1048-09-01
356,1048-49,1.2.5,3,enrolled,1048-09-01
357,1048-49,3.2.30,3,enrolled,1048-09-01
358,1048-49,3.1.27,3,enrolled,1048-09-01
359,1048-49,4.4.44,3,enrolled,1048-09-01
361,1048-49,4.1.35,3,enrolled,1048-09-01
362,1048-49,4.1.33,3,enrolled,1048-09-01
364,1048-49,1.1.2,3,enrolled,1048-09-01
365,1048-49,1.3.8,3,enrolled,1048-09-01
366,1048-49,1.4.10,3,enrolled,1048-09-01
367,1048-49,2.4.25,3,enrolled,1048-09-01
368,1048-49,4.3.41,3,enrolled,1048-09-01
369,1048-49,3.3.32,3,enrolled,1048-09-01
37,1048-49,1.5.13,2,repeating,1048-09-01
370,1048-49,4.1.33,3,enrolled,1048-09-01
371,1048-49,1.5.14,3,enrolled,1048-09-01
372,1048-49,4.1.35,3,enrolled,1048-09-01
373,1048-49,4.2.38,3,enrolled,1048-09-01
375,1048-49,3.2.30,3,enrolled,1048-09-01
377,1048-49,2.1.16,2,enrolled,1048-09-01
378,1048-49,4.2.37,3,enrolled,1048-09-01
379,1048-49,2.3.23,3,enrolled,1048-09-01
38,1048-49,2.3.22,3,enrolled,1048-09-01
380,1048-49,3.2.29,3,enrolled,1048-09-01
381,1048-49,4.2.37,3,enrolled,1048-09-01
382,1048-49,3.3.32,3,enrolled,1048-09-01
383,1048-49,1.1.2,1,repeating,1048-09-01
