student_id,academic_year,module_code,component_code,assessment_mark,assessment_date,assessment_weight
11775,1048-49,453703,FINAL,61.4,1049-05-15,0.5
11775,1048-49,453802,MIDTERM,63.2,1048-11-01,0.5
11775,1048-49,453802,FINAL,66.1,1048-12-15,0.5
11776,1048-49,4351103,MIDTERM,62.4,1049-03-15,0.5
11776,1048-49,4351103,FINAL,65.6,1049-05-15,0.5
11776,1048-49,4351301,MIDTERM,61.2,1048-11-01,0.5
11776,1048-49,4351301,FINAL,58.2,1048-12-15,0.5
11776,1048-49,4351004,MIDTERM,99.5,1049-03-15,0.5
11776,1048-49,4351004,FINAL,71.6,1049-05-15,0.5
11776,1048-49,4351202,MIDTERM,67.1,1048-11-01,0.5
11776,1048-49,4351202,FINAL,54.8,1048-12-15,0.5
11777,1048-49,423701,MIDTERM,50.7,1048-11-01,0.5
11777,1048-49,423701,FINAL,47.6,1048-12-15,0.5
11777,1048-49,423703,MIDTERM,32.1,1049-03-15,0.5
11777,1048-49,423703,FINAL,63.7,1049-05-15,0.5
11777,1048-49,423702,MIDTERM,78.3,1048-11-01,0.5
11777,1048-49,423702,FINAL,70.7,1048-12-15,0.5
11777,1048-49,423704,MIDTERM,71.3,1049-03-15,0.5
11777,1048-49,423704,FINAL,76.8,1049-05-15,0.5
11778,1048-49,434701,MIDTERM,98.5,1048-11-01,0.5
11778,1048-49,434701,FINAL,73.0,1048-12-15,0.5
11778,1048-49,434602,MIDTERM,78.6,1048-11-01,0.5
11778,1048-49,434602,FINAL,53.6,1048-12-15,0.5
11779,1048-49,411501,MIDTERM,58.2,1048-11-01,0.5
11779,1048-49,411501,FINAL,21.0,1048-12-15,0.5
11779,1048-49,411203,MIDTERM,35.0,1048-11-01,0.5
11779,1048-49,411203,FINAL,45.0,1048-12-15,0.5
11779,1048-49,411502,MIDTERM,58.2,1049-03-15,0.5
11779,1048-49,411502,FINAL,61.6,1049-05-15,0.5
11779,1048-49,411503,MIDTERM,41.9,1049-03-15,0.5
11779,1048-49,411503,FINAL,58.3,1049-05-15,0.5
11780,1048-49,4241004,MIDTERM,73.8,1049-03-15,0.5
11780,1048-49,4241004,FINAL,75.1,1049-05-15,0.5
11780,1048-49,4241001,MIDTERM,80.9,1048-11-01,0.5
11780,1048-49,4241001,FINAL,38.5,1048-12-15,0.5
11780,1048-49,4241003,MIDTERM,69.4,1049-03-15,0.5
11780,1048-49,4241003,FINAL,79.7,1049-05-15,0.5
11780,1048-49,4241002,MIDTERM,54.2,1048-11-01,0.5
11780,1048-49,4241002,FINAL,100.0,1048-12-15,0.5
11781,1048-49,422503,MIDTERM,54.4,1049-03-15,0.5
11781,1048-49,422503,FINAL,71.0,1049-05-15,0.5
11781,1048-49,422502,MIDTERM,88.8,1048-11-01,0.5
11781,1048-49,422502,FINAL,100.0,1048-12-15,0.5
11781,1048-49,422504,MIDTERM,67.7,1049-03-15,0.5
11781,1048-49,422504,FINAL,71.4,1049-05-15,0.5
11781,1048-49,422501,MIDTERM,100.0,1048-11-01,0.5
11781,1048-49,422501,FINAL,85.6,1048-12-15,0.5
11782,1048-49,452401,MIDTERM,63.5,1048-11-01,0.5
11782,1048-49,452401,FINAL,97.8,1048-12-15,0.5
11783,1048-49,423901,MIDTERM,85.1,1048-11-01,0.5
11783,1048-49,423901,FINAL,46.4,1048-12-15,0.5
11783,1048-49,423902,MIDTERM,81.5,1048-11-01,0.5
11783,1048-49,423902,FINAL,75.6,1048-12-15,0.5
11783,1048-49,423904,MIDTERM,92.6,1049-03-15,0.5
11783,1048-49,423904,FINAL,65.6,1049-05-15,0.5
11783,1048-49,423903,MIDTERM,38.6,1049-03-15,0.5
11783,1048-49,423903,FINAL,92.1,1049-05-15,0.5
11784,1048-49,451202,MIDTERM,65.5,1048-11-01,0.5
11784,1048-49,451202,FINAL,56.8,1048-12-15,0.5
11784,1048-49,451301,MIDTERM,24.5,1048-11-01,0.5
11784,1048-49,451301,FINAL,84.6,1048-12-15,0.5
11785,1048-49,442604,MIDTERM,76.9,1049-03-15,0.5
11785,1048-49,442604,FINAL,88.7,1049-05-15,0.5
11785,1048-49,442702,MIDTERM,87.7,1049-03-15,0.5
11785,1048-49,442702,FINAL,72.8,1049-05-15,0.5
11785,1048-49,442901,MIDTERM,76.6,1048-11-01,0.5
11785,1048-49,442901,FINAL,48.9,1048-12-15,0.5
11785,1048-49,4421001,MIDTERM,89.5,1048-11-01,0.5
11785,1048-49,4421001,FINAL,75.1,1048-12-15,0.5
11786,1048-49,435902,MIDTERM,62.2,1048-11-01,0.5
11786,1048-49,435902,FINAL,48.1,1048-12-15,0.5
11786,1048-49,4351001,MIDTERM,83.7,1048-11-01,0.5
11786,1048-49,4351001,FINAL,73.6,1048-12-15,0.5
11787,1048-49,452601,MIDTERM,69.4,1048-11-01,0.5
11787,1048-49,452601,FINAL,78.4,1048-12-15,0.5
11787,1048-49,452502,MIDTERM,62.0,1048-11-01,0.5
11787,1048-49,452502,FINAL,48.8,1048-12-15,0.5
11787,1048-49,452403,MIDTERM,87.9,1049-03-15,0.5
11787,1048-49,452403,FINAL,52.6,1049-05-15,0.5
11788,1048-49,442401,MIDTERM,58.6,1048-11-01,0.5
11788,1048-49,442401,FINAL,60.2,1048-12-15,0.5
11789,1048-49,453901,MIDTERM,62.8,1048-11-01,0.5
11789,1048-49,453901,FINAL,31.6,1048-12-15,0.5
11789,1048-49,453703,MIDTERM,61.3,1049-03-15,0.5
11789,1048-49,453703,FINAL,60.5,1049-05-15,0.5
11789,1048-49,453802,MIDTERM,41.8,1048-11-01,0.5
11789,1048-49,453802,FINAL,51.2,1048-12-15,0.5
11790,1048-49,422201,MIDTERM,59.6,1048-11-01,0.5
11790,1048-49,422201,FINAL,57.1,1048-12-15,0.5
11790,1048-49,422204,MIDTERM,58.8,1049-03-15,0.5
11790,1048-49,422204,FINAL,62.5,1049-05-15,0.5
11790,1048-49,422202,MIDTERM,68.2,1048-11-01,0.5
11790,1048-49,422202,FINAL,40.7,1048-12-15,0.5
11790,1048-49,422203,MIDTERM,73.4,1049-03-15,0.5
11790,1048-49,422203,FINAL,53.0,1049-05-15,0.5
11791,1048-49,435901,MIDTERM,88.1,1048-11-01,0.5
11791,1048-49,435901,FINAL,63.2,1048-12-15,0.5
11792,1048-49,423802,MIDTERM,59.1,1048-11-01,0.5
11792,1048-49,423802,FINAL,50.1,1048-12-15,0.5
11792,1048-49,423803,MIDTERM,52.8,1049-03-15,0.5
11792,1048-49,423803,FINAL,49.8,1049-05-15,0.5
11792,1048-49,423801,MIDTERM,65.7,1048-11-01,0.5
11792,1048-49,423801,FINAL,62.2,1048-12-15,0.5
11792,1048-49,423804,MIDTERM,67.6,1049-03-15,0.5
11792,1048-49,423804,FINAL,60.7,1049-05-15,0.5
11793,1048-49,442604,MIDTERM,73.2,1049-03-15,0.5
11793,1048-49,442604,FINAL,76.8,1049-05-15,0.5
11793,1048-49,442702,MIDTERM,73.4,1049-03-15,0.5
11793,1048-49,442702,FINAL,70.9,1049-05-15,0.5
11793,1048-49,442901,MIDTERM,71.1,1048-11-01,0.5
11793,1048-49,442901,FINAL,73.8,1048-12-15,0.5
11793,1048-49,4421001,MIDTERM,60.4,1048-11-01,0.5
11793,1048-49,4421001,FINAL,59.5,1048-12-15,0.5
11794,1048-49,451201,MIDTERM,57.8,1048-11-01,0.5
11794,1048-49,451201,FINAL,41.1,1048-12-15,0.5
11795,1048-49,452501,MIDTERM,62.1,1048-11-01,0.5
11795,1048-49,452501,FINAL,32.9,1048-12-15,0.5
11795,1048-49,452402,MIDTERM,30.8,1048-11-01,0.5
11795,1048-49,452402,FINAL,50.0,1048-12-15,0.5
11796,1048-49,4241202,MIDTERM,37.2,1048-11-01,0.5
11796,1048-49,4241202,FINAL,57.5,1048-12-15,0.5
11796,1048-49,4241204,MIDTERM,59.6,1049-03-15,0.5
11796,1048-49,4241204,FINAL,52.8,1049-05-15,0.5
11796,1048-49,4241201,MIDTERM,61.5,1048-11-01,0.5
11796,1048-49,4241201,FINAL,68.0,1048-12-15,0.5
11796,1048-49,4241203,MIDTERM,37.2,1049-03-15,0.5
11796,1048-49,4241203,FINAL,55.4,1049-05-15,0.5
11797,1048-49,453901,MIDTERM,41.0,1048-11-01,0.5
11797,1048-49,453901,FINAL,43.8,1048-12-15,0.5
11797,1048-49,453703,MIDTERM,41.1,1049-03-15,0.5
11797,1048-49,453703,FINAL,50.9,1049-05-15,0.5
11797,1048-49,453802,MIDTERM,44.2,1048-11-01,0.5
11797,1048-49,453802,FINAL,43.7,1048-12-15,0.5
11798,1048-49,422604,MIDTERM,73.5,1049-03-15,0.5
11798,1048-49,422604,FINAL,79.1,1049-05-15,0.5
11798,1048-49,422603,MIDTERM,67.9,1049-03-15,0.5
11798,1048-49,422603,FINAL,72.1,1049-05-15,0.5
11798,1048-49,422602,MIDTERM,54.7,1048-11-01,0.5
11798,1048-49,422602,FINAL,69.2,1048-12-15,0.5
11798,1048-49,422601,MIDTERM,54.5,1048-11-01,0.5
11798,1048-49,422601,FINAL,70.9,1048-12-15,0.5
11799,1048-49,4421002,MIDTERM,69.6,1048-11-01,0.5
11799,1048-49,4421002,FINAL,61.7,1048-12-15,0.5
11799,1048-49,442604,MIDTERM,65.0,1049-03-15,0.5
11799,1048-49,442604,FINAL,48.2,1049-05-15,0.5
11799,1048-49,442903,MIDTERM,50.0,1049-03-15,0.5
11799,1048-49,442903,FINAL,65.5,1049-05-15,0.5
11799,1048-49,4421101,MIDTERM,49.9,1048-11-01,0.5
11799,1048-49,4421101,FINAL,36.1,1048-12-15,0.5
11800,1048-49,452501,MIDTERM,82.1,1048-11-01,0.5
11800,1048-49,452501,FINAL,78.8,1048-12-15,0.5
11800,1048-49,452402,MIDTERM,55.2,1048-11-01,0.5
11800,1048-49,452402,FINAL,66.2,1048-12-15,0.5
11801,1048-49,453903,MIDTERM,50.3,1049-03-15,0.5
11801,1048-49,453903,FINAL,66.1,1049-05-15,0.5
11801,1048-49,4531101,MIDTERM,55.1,1048-11-01,0.5
11801,1048-49,4531101,FINAL,72.8,1048-12-15,0.5
11801,1048-49,453804,MIDTERM,67.7,1049-03-15,0.5
11801,1048-49,453804,FINAL,61.3,1049-05-15,0.5
11801,1048-49,4531002,MIDTERM,57.9,1048-11-01,0.5
11801,1048-49,4531002,FINAL,76.1,1048-12-15,0.5
11802,1048-49,453701,MIDTERM,49.3,1048-11-01,0.5
11802,1048-49,453701,FINAL,39.0,1048-12-15,0.5
11803,1048-49,411202,MIDTERM,77.4,1049-03-15,0.5
11803,1048-49,411202,FINAL,80.4,1049-05-15,0.5
11803,1048-49,411103,MIDTERM,75.5,1049-03-15,0.5
11803,1048-49,411103,FINAL,47.6,1049-05-15,0.5
11803,1048-49,411302,MIDTERM,73.5,1049-03-15,0.5
11803,1048-49,411302,FINAL,85.7,1049-05-15,0.5
11803,1048-49,411301,MIDTERM,61.3,1048-11-01,0.5
11803,1048-49,411301,FINAL,88.6,1048-12-15,0.5
11804,1048-49,4241004,MIDTERM,66.2,1049-03-15,0.5
11804,1048-49,4241004,FINAL,41.1,1049-05-15,0.5
11804,1048-49,4241001,MIDTERM,60.8,1048-11-01,0.5
11804,1048-49,4241001,FINAL,36.4,1048-12-15,0.5
11804,1048-49,4241003,MIDTERM,52.0,1049-03-15,0.5
11804,1048-49,4241003,FINAL,37.0,1049-05-15,0.5
11804,1048-49,4241002,MIDTERM,46.1,1048-11-01,0.5
11804,1048-49,4241002,FINAL,62.2,1048-12-15,0.5
11805,1048-49,451201,MIDTERM,66.0,1048-11-01,0.5
11805,1048-49,451201,FINAL,80.4,1048-12-15,0.5
11806,1048-49,452401,MIDTERM,67.0,1048-11-01,0.5
11806,1048-49,452401,FINAL,65.5,1048-12-15,0.5
11807,1048-49,422201,MIDTERM,42.4,1048-11-01,0.5
11807,1048-49,422201,FINAL,62.5,1048-12-15,0.5
11807,1048-49,422204,MIDTERM,59.6,1049-03-15,0.5
11807,1048-49,422204,FINAL,63.2,1049-05-15,0.5
11807,1048-49,422202,MIDTERM,27.0,1048-11-01,0.5
11807,1048-49,422202,FINAL,53.1,1048-12-15,0.5
11807,1048-49,422203,MIDTERM,73.1,1049-03-15,0.5
11807,1048-49,422203,FINAL,44.7,1049-05-15,0.5
11808,1048-49,453701,MIDTERM,31.2,1048-11-01,0.5
11808,1048-49,453701,FINAL,63.2,1048-12-15,0.5
11809,1048-49,435901,MIDTERM,19.6,1048-11-01,0.5
11809,1048-49,435901,FINAL,43.1,1048-12-15,0.5
11810,1048-49,423802,MIDTERM,73.4,1048-11-01,0.5
11810,1048-49,423802,FINAL,68.1,1048-12-15,0.5
11810,1048-49,423803,MIDTERM,89.6,1049-03-15,0.5
11810,1048-49,423803,FINAL,83.5,1049-05-15,0.5
11810,1048-49,423801,MIDTERM,67.7,1048-11-01,0.5
11810,1048-49,423801,FINAL,71.7,1048-12-15,0.5
11810,1048-49,423804,MIDTERM,100.0,1049-03-15,0.5
11810,1048-49,423804,FINAL,75.2,1049-05-15,0.5
11811,1048-49,452501,MIDTERM,40.8,1048-11-01,0.5
11811,1048-49,452501,FINAL,67.5,1048-12-15,0.5
11811,1048-49,452402,MIDTERM,34.2,1048-11-01,0.5
11811,1048-49,452402,FINAL,67.7,1048-12-15,0.5
11812,1048-49,442604,MIDTERM,25.2,1049-03-15,0.5
11812,1048-49,442604,FINAL,42.9,1049-05-15,0.5
11812,1048-49,442702,MIDTERM,26.1,1049-03-15,0.5
11812,1048-49,442702,FINAL,55.6,1049-05-15,0.5
11812,1048-49,442901,MIDTERM,46.8,1048-11-01,0.5
11812,1048-49,442901,FINAL,50.8,1048-12-15,0.5
11812,1048-49,4421001,MIDTERM,45.9,1048-11-01,0.5
11812,1048-49,4421001,FINAL,45.8,1048-12-15,0.5
11813,1048-49,442401,MIDTERM,59.0,1048-11-01,0.5
11813,1048-49,442401,FINAL,44.8,1048-12-15,0.5
11814,1048-49,431104,MIDTERM,55.2,1049-03-15,0.5
11814,1048-49,431104,FINAL,40.9,1049-05-15,0.5
11814,1048-49,431103,MIDTERM,45.2,1049-03-15,0.5
11814,1048-49,431103,FINAL,59.0,1049-05-15,0.5
11814,1048-49,431101,MIDTERM,37.3,1048-11-01,0.5
11814,1048-49,431101,FINAL,42.9,1048-12-15,0.5
11814,1048-49,431102,MIDTERM,48.9,1048-11-01,0.5
11814,1048-49,431102,FINAL,67.6,1048-12-15,0.5
11815,1048-49,4361501,MIDTERM,53.5,1048-11-01,0.5
11815,1048-49,4361501,FINAL,31.4,1048-12-15,0.5
11815,1048-49,4361402,MIDTERM,56.2,1048-11-01,0.5
11815,1048-49,4361402,FINAL,60.5,1048-12-15,0.5
11816,1048-49,452501,MIDTERM,52.6,1048-11-01,0.5
11816,1048-49,452501,FINAL,64.2,1048-12-15,0.5
11816,1048-49,452402,MIDTERM,70.2,1048-11-01,0.5
11816,1048-49,452402,FINAL,46.1,1048-12-15,0.5
11817,1048-49,411102,MIDTERM,50.8,1048-11-01,0.5
11817,1048-49,411102,FINAL,41.4,1048-12-15,0.5
11817,1048-49,411101,MIDTERM,44.7,1048-11-01,0.5
11817,1048-49,411101,FINAL,50.7,1048-12-15,0.5
11817,1048-49,411104,MIDTERM,52.4,1049-03-15,0.5
11817,1048-49,411104,FINAL,42.9,1049-05-15,0.5
11817,1048-49,411103,MIDTERM,55.9,1049-03-15,0.5
11817,1048-49,411103,FINAL,57.7,1049-05-15,0.5
11818,1048-49,4351101,MIDTERM,63.1,1048-11-01,0.5
11818,1048-49,4351101,FINAL,56.0,1048-12-15,0.5
11818,1048-49,4351002,MIDTERM,57.6,1048-11-01,0.5
11818,1048-49,4351002,FINAL,67.8,1048-12-15,0.5
11818,1048-49,435903,MIDTERM,67.4,1049-03-15,0.5
11818,1048-49,435903,FINAL,59.9,1049-05-15,0.5
11819,1048-49,423802,MIDTERM,67.2,1048-11-01,0.5
11819,1048-49,423802,FINAL,74.4,1048-12-15,0.5
11819,1048-49,423803,MIDTERM,66.0,1049-03-15,0.5
11819,1048-49,423803,FINAL,56.6,1049-05-15,0.5
11819,1048-49,423801,MIDTERM,71.9,1048-11-01,0.5
11819,1048-49,423801,FINAL,53.9,1048-12-15,0.5
11819,1048-49,423804,MIDTERM,55.0,1049-03-15,0.5
11819,1048-49,423804,FINAL,60.6,1049-05-15,0.5
11820,1048-49,432201,MIDTERM,54.1,1048-11-01,0.5
11820,1048-49,432201,FINAL,79.1,1048-12-15,0.5
11820,1048-49,432204,MIDTERM,61.7,1049-03-15,0.5
11820,1048-49,432204,FINAL,46.1,1049-05-15,0.5
11820,1048-49,432202,MIDTERM,67.8,1048-11-01,0.5
11820,1048-49,432202,FINAL,51.4,1048-12-15,0.5
11820,1048-49,432203,MIDTERM,67.8,1049-03-15,0.5
11820,1048-49,432203,FINAL,61.5,1049-05-15,0.5
11821,1048-49,452401,MIDTERM,68.4,1048-11-01,0.5
11821,1048-49,452401,FINAL,44.2,1048-12-15,0.5
11822,1048-49,4361501,MIDTERM,63.1,1048-11-01,0.5
11822,1048-49,4361501,FINAL,53.1,1048-12-15,0.5
11822,1048-49,4361402,MIDTERM,48.3,1048-11-01,0.5
11822,1048-49,4361402,FINAL,60.0,1048-12-15,0.5
11823,1048-49,422503,MIDTERM,66.5,1049-03-15,0.5
11823,1048-49,422503,FINAL,84.5,1049-05-15,0.5
11823,1048-49,422502,MIDTERM,74.3,1048-11-01,0.5
11823,1048-49,422502,FINAL,94.2,1048-12-15,0.5
11823,1048-49,422504,MIDTERM,85.9,1049-03-15,0.5
11823,1048-49,422504,FINAL,69.3,1049-05-15,0.5
11823,1048-49,422501,MIDTERM,79.3,1048-11-01,0.5
11823,1048-49,422501,FINAL,68.5,1048-12-15,0.5
11824,1048-49,4361401,MIDTERM,75.4,1048-11-01,0.5
11824,1048-49,4361401,FINAL,67.6,1048-12-15,0.5
11825,1048-49,4531001,MIDTERM,63.2,1048-11-01,0.5
11825,1048-49,4531001,FINAL,76.4,1048-12-15,0.5
11825,1048-49,453704,MIDTERM,60.2,1049-03-15,0.5
11825,1048-49,453704,FINAL,51.1,1049-05-15,0.5
11825,1048-49,453803,MIDTERM,63.3,1049-03-15,0.5
11825,1048-49,453803,FINAL,62.6,1049-05-15,0.5
11825,1048-49,453902,MIDTERM,69.1,1048-11-01,0.5
11825,1048-49,453902,FINAL,62.3,1048-12-15,0.5
11826,1048-49,442401,MIDTERM,64.3,1048-11-01,0.5
11826,1048-49,442401,FINAL,95.2,1048-12-15,0.5
11827,1048-49,411103,MIDTERM,70.2,1049-03-15,0.5
11827,1048-49,411103,FINAL,68.6,1049-05-15,0.5
11827,1048-49,411201,MIDTERM,62.9,1048-11-01,0.5
11827,1048-49,411201,FINAL,49.3,1048-12-15,0.5
11827,1048-49,411202,MIDTERM,55.2,1049-03-15,0.5
11827,1048-49,411202,FINAL,67.6,1049-05-15,0.5
11827,1048-49,411203,MIDTERM,47.8,1048-11-01,0.5
11827,1048-49,411203,FINAL,60.7,1048-12-15,0.5
11828,1048-49,4361401,MIDTERM,72.4,1048-11-01,0.5
11828,1048-49,4361401,FINAL,74.8,1048-12-15,0.5
11829,1048-49,435902,MIDTERM,47.1,1048-11-01,0.5
11829,1048-49,435902,FINAL,41.4,1048-12-15,0.5
11829,1048-49,4351001,MIDTERM,60.7,1048-11-01,0.5
11829,1048-49,4351001,FINAL,67.5,1048-12-15,0.5
11830,1048-49,4241004,MIDTERM,66.2,1049-03-15,0.5
11830,1048-49,4241004,FINAL,54.5,1049-05-15,0.5
11830,1048-49,4241001,MIDTERM,73.7,1048-11-01,0.5
11830,1048-49,4241001,FINAL,64.9,1048-12-15,0.5
11830,1048-49,4241003,MIDTERM,69.2,1049-03-15,0.5
11830,1048-49,4241003,FINAL,78.8,1049-05-15,0.5
11830,1048-49,4241002,MIDTERM,64.7,1048-11-01,0.5
11830,1048-49,4241002,FINAL,73.9,1048-12-15,0.5
11831,1048-49,441103,MIDTERM,79.9,1049-03-15,0.5
11831,1048-49,441103,FINAL,54.5,1049-05-15,0.5
11831,1048-49,441301,MIDTERM,81.0,1048-11-01,0.5
11831,1048-49,441301,FINAL,69.3,1048-12-15,0.5
11831,1048-49,441202,MIDTERM,78.2,1048-11-01,0.5
11831,1048-49,441202,FINAL,71.4,1048-12-15,0.5
11832,1048-49,434701,MIDTERM,74.2,1048-11-01,0.5
11832,1048-49,434701,FINAL,67.0,1048-12-15,0.5
11832,1048-49,434602,MIDTERM,75.8,1048-11-01,0.5
11832,1048-49,434602,FINAL,22.7,1048-12-15,0.5
11833,1048-49,453702,MIDTERM,58.3,1048-11-01,0.5
11833,1048-49,453702,FINAL,40.7,1048-12-15,0.5
11833,1048-49,453801,MIDTERM,67.1,1048-11-01,0.5
11833,1048-49,453801,FINAL,66.5,1048-12-15,0.5
11834,1048-49,441201,MIDTERM,85.8,1048-11-01,0.5
11834,1048-49,441201,FINAL,80.9,1048-12-15,0.5
11834,1048-49,441102,MIDTERM,52.1,1048-11-01,0.5
11834,1048-49,441102,FINAL,38.9,1048-12-15,0.5
11835,1048-49,442401,MIDTERM,42.1,1048-11-01,0.5
11835,1048-49,442401,FINAL,65.5,1048-12-15,0.5
11836,1048-49,4351102,MIDTERM,39.1,1048-11-01,0.5
11836,1048-49,4351102,FINAL,53.0,1048-12-15,0.5
11836,1048-49,435904,MIDTERM,53.4,1049-03-15,0.5
11836,1048-49,435904,FINAL,35.4,1049-05-15,0.5
11836,1048-49,4351003,MIDTERM,63.6,1049-03-15,0.5
11836,1048-49,4351003,FINAL,59.7,1049-05-15,0.5
11836,1048-49,4351201,MIDTERM,65.2,1048-11-01,0.5
11836,1048-49,4351201,FINAL,40.8,1048-12-15,0.5
11837,1048-49,451201,MIDTERM,69.7,1048-11-01,0.5
11837,1048-49,451201,FINAL,43.1,1048-12-15,0.5
11838,1048-49,412101,MIDTERM,87.1,1048-11-01,0.5
11838,1048-49,412101,FINAL,85.3,1048-12-15,0.5
11838,1048-49,412102,MIDTERM,51.7,1048-11-01,0.5
11838,1048-49,412102,FINAL,67.5,1048-12-15,0.5
11838,1048-49,412103,MIDTERM,76.6,1049-03-15,0.5
11838,1048-49,412103,FINAL,75.2,1049-05-15,0.5
11838,1048-49,412104,MIDTERM,91.0,1049-03-15,0.5
11838,1048-49,412104,FINAL,77.0,1049-05-15,0.5
11839,1048-49,4241004,MIDTERM,95.7,1049-03-15,0.5
11839,1048-49,4241004,FINAL,59.6,1049-05-15,0.5
11839,1048-49,4241001,MIDTERM,89.6,1048-11-01,0.5
11839,1048-49,4241001,FINAL,78.4,1048-12-15,0.5
11839,1048-49,4241003,MIDTERM,100.0,1049-03-15,0.5
11839,1048-49,4241003,FINAL,70.7,1049-05-15,0.5
11839,1048-49,4241002,MIDTERM,38.1,1048-11-01,0.5
11839,1048-49,4241002,FINAL,89.0,1048-12-15,0.5
11840,1048-49,435901,MIDTERM,65.3,1048-11-01,0.5
11840,1048-49,435901,FINAL,61.8,1048-12-15,0.5
11841,1048-49,453901,MIDTERM,72.1,1048-11-01,0.5
11841,1048-49,453901,FINAL,59.9,1048-12-15,0.5
11841,1048-49,453703,MIDTERM,42.3,1049-03-15,0.5
11841,1048-49,453703,FINAL,67.9,1049-05-15,0.5
11841,1048-49,453802,MIDTERM,71.5,1048-11-01,0.5
11841,1048-49,453802,FINAL,50.6,1048-12-15,0.5
11842,1048-49,442703,MIDTERM,47.1,1049-03-15,0.5
11842,1048-49,442703,FINAL,54.8,1049-05-15,0.5
11842,1048-49,442802,MIDTERM,34.1,1049-03-15,0.5
11842,1048-49,442802,FINAL,61.3,1049-05-15,0.5
11842,1048-49,442902,MIDTERM,60.2,1048-11-01,0.5
11842,1048-49,442902,FINAL,57.5,1048-12-15,0.5
11842,1048-49,4421001,MIDTERM,40.6,1048-11-01,0.5
11842,1048-49,4421001,FINAL,62.1,1048-12-15,0.5
11843,1048-49,441201,MIDTERM,48.2,1048-11-01,0.5
11843,1048-49,441201,FINAL,39.0,1048-12-15,0.5
11843,1048-49,441102,MIDTERM,53.9,1048-11-01,0.5
11843,1048-49,441102,FINAL,68.1,1048-12-15,0.5
11844,1048-49,441103,MIDTERM,51.1,1049-03-15,0.5
11844,1048-49,441103,FINAL,83.8,1049-05-15,0.5
11844,1048-49,441301,MIDTERM,44.4,1048-11-01,0.5
11844,1048-49,441301,FINAL,50.2,1048-12-15,0.5
11844,1048-49,441202,MIDTERM,57.8,1048-11-01,0.5
11844,1048-49,441202,FINAL,45.6,1048-12-15,0.5
11845,1048-49,452501,MIDTERM,55.0,1048-11-01,0.5
11845,1048-49,452501,FINAL,69.1,1048-12-15,0.5
11845,1048-49,452402,MIDTERM,57.3,1048-11-01,0.5
11845,1048-49,452402,FINAL,32.9,1048-12-15,0.5
11846,1048-49,4531201,MIDTERM,63.9,1048-11-01,0.5
11846,1048-49,4531201,FINAL,53.6,1048-12-15,0.5
11846,1048-49,4531102,MIDTERM,67.7,1048-11-01,0.5
11846,1048-49,4531102,FINAL,64.6,1048-12-15,0.5
11846,1048-49,4531003,MIDTERM,54.7,1049-03-15,0.5
11846,1048-49,4531003,FINAL,66.1,1049-05-15,0.5
11846,1048-49,453904,MIDTERM,53.0,1049-03-15,0.5
11846,1048-49,453904,FINAL,66.5,1049-05-15,0.5
11847,1048-49,434601,MIDTERM,37.1,1048-11-01,0.5
11847,1048-49,434601,FINAL,17.4,1048-12-15,0.5
11848,1048-49,432201,MIDTERM,73.4,1048-11-01,0.5
11848,1048-49,432201,FINAL,67.0,1048-12-15,0.5
11848,1048-49,432204,MIDTERM,61.0,1049-03-15,0.5
11848,1048-49,432204,FINAL,86.1,1049-05-15,0.5
11848,1048-49,432202,MIDTERM,67.8,1048-11-01,0.5
11848,1048-49,432202,FINAL,65.6,1048-12-15,0.5
11848,1048-49,432203,MIDTERM,92.7,1049-03-15,0.5
11848,1048-49,432203,FINAL,65.1,1049-05-15,0.5
11849,1048-49,453901,MIDTERM,91.9,1048-11-01,0.5
11849,1048-49,453901,FINAL,79.9,1048-12-15,0.5
11849,1048-49,453703,MIDTERM,74.6,1049-03-15,0.5
11849,1048-49,453703,FINAL,67.4,1049-05-15,0.5
11849,1048-49,453802,MIDTERM,55.2,1048-11-01,0.5
11849,1048-49,453802,FINAL,85.3,1048-12-15,0.5
11850,1048-49,423802,MIDTERM,63.2,1048-11-01,0.5
11850,1048-49,423802,FINAL,80.4,1048-12-15,0.5
11850,1048-49,423803,MIDTERM,76.1,1049-03-15,0.5
11850,1048-49,423803,FINAL,79.8,1049-05-15,0.5
11850,1048-49,423801,MIDTERM,91.0,1048-11-01,0.5
11850,1048-49,423801,FINAL,52.3,1048-12-15,0.5
11850,1048-49,423804,MIDTERM,64.5,1049-03-15,0.5
11850,1048-49,423804,FINAL,72.3,1049-05-15,0.5
11851,1048-49,4361501,MIDTERM,74.5,1048-11-01,0.5
11851,1048-49,4361501,FINAL,77.4,1048-12-15,0.5
11851,1048-49,4361402,MIDTERM,97.0,1048-11-01,0.5
11851,1048-49,4361402,FINAL,72.0,1048-12-15,0.5
11852,1048-49,442801,MIDTERM,40.6,1048-11-01,0.5
11852,1048-49,442801,FINAL,47.1,1048-12-15,0.5
11852,1048-49,442502,MIDTERM,70.8,1048-11-01,0.5
11852,1048-49,442502,FINAL,65.7,1048-12-15,0.5
11852,1048-49,442603,MIDTERM,49.8,1049-03-15,0.5
11852,1048-49,442603,FINAL,57.2,1049-05-15,0.5
11852,1048-49,442504,MIDTERM,57.6,1049-03-15,0.5
11852,1048-49,442504,FINAL,76.4,1049-05-15,0.5
11853,1048-49,441101,MIDTERM,60.5,1048-11-01,0.5
11853,1048-49,441101,FINAL,100.0,1048-12-15,0.5
