student_id,academic_year_graduated,survey_responded,outcome_type,professional_level,employment_sector,salary_band,time_to_outcome_months,outcome_recorded_at
6419,1049-50,True,employed,non_professional,design_and_media,2.0,5.0,1051-08-01
6421,1049-50,True,employed,professional,heritage_and_curation,5.0,3.0,1051-08-01
6435,1049-50,True,employed,professional,human_resources,5.0,3.0,1051-08-01
6439,1049-50,True,employed,professional,craft_and_making,4.0,6.0,1051-08-01
6440,1049-50,True,unemployed,,,,16.0,1051-08-01
6442,1049-50,True,further_study,,further_study,,1.0,1051-08-01
6448,1049-50,True,employed,non_professional,creative_industries,3.0,6.0,1051-08-01
645,1049-50,True,employed,professional,finance_and_banking,3.0,1.0,1051-08-01
6451,1049-50,False,,,,,,1051-08-01
646,1049-50,True,employed,non_professional,heritage_and_curation,3.0,3.0,1051-08-01
6471,1049-50,True,employed,professional,hospitality_and_tourism,5.0,7.0,1051-08-01
6477,1049-50,True,unemployed,,,,13.0,1051-08-01
6492,1049-50,True,employed,professional,research_and_academia,4.0,7.0,1051-08-01
6494,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6497,1049-50,True,employed,professional,legal_services,3.0,6.0,1051-08-01
6498,1049-50,True,employed,professional,architecture_and_built_environment,4.0,4.0,1051-08-01
6501,1049-50,False,,,,,,1051-08-01
6504,1049-50,True,employed,professional,craft_and_making,4.0,4.0,1051-08-01
6507,1049-50,True,employed,professional,heritage_and_curation,3.0,2.0,1051-08-01
6508,1049-50,False,,,,,,1051-08-01
6509,1049-50,True,employed,non_professional,architecture_and_built_environment,2.0,5.0,1051-08-01
6510,1049-50,True,employed,professional,finance_and_banking,4.0,8.0,1051-08-01
6514,1049-50,True,employed,non_professional,design_and_media,3.0,8.0,1051-08-01
6520,1049-50,False,,,,,,1051-08-01
653,1049-50,True,unemployed,,,,11.0,1051-08-01
6530,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6534,1049-50,False,,,,,,1051-08-01
6535,1049-50,True,unemployed,,,,13.0,1051-08-01
6537,1049-50,True,employed,non_professional,creative_industries,2.0,8.0,1051-08-01
6539,1049-50,False,,,,,,1051-08-01
6541,1049-50,False,,,,,,1051-08-01
6542,1049-50,True,employed,professional,education,4.0,6.0,1051-08-01
6549,1049-50,True,unemployed,,,,15.0,1051-08-01
6554,1049-50,True,unemployed,,,,13.0,1051-08-01
6560,1049-50,True,further_study,,further_study,,4.0,1051-08-01
6563,1049-50,False,,,,,,1051-08-01
6575,1049-50,True,employed,professional,hospitality_and_tourism,4.0,4.0,1051-08-01
6579,1049-50,True,employed,professional,healthcare_and_nhs,2.0,5.0,1051-08-01
6583,1049-50,True,employed,non_professional,design_and_media,1.0,3.0,1051-08-01
6586,1049-50,True,employed,non_professional,creative_industries,4.0,1.0,1051-08-01
6587,1049-50,True,unknown,,,,17.0,1051-08-01
6589,1049-50,False,,,,,,1051-08-01
6611,1049-50,False,,,,,,1051-08-01
6615,1049-50,False,,,,,,1051-08-01
6624,1049-50,True,employed,professional,design_and_media,3.0,5.0,1051-08-01
6641,1049-50,True,employed,professional,legal_services,5.0,6.0,1051-08-01
6643,1049-50,False,,,,,,1051-08-01
6650,1049-50,True,unknown,,,,11.0,1051-08-01
6670,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6672,1049-50,False,,,,,,1051-08-01
6676,1049-50,False,,,,,,1051-08-01
6679,1049-50,True,further_study,,further_study,,1.0,1051-08-01
6683,1049-50,True,further_study,,further_study,,5.0,1051-08-01
6686,1049-50,True,employed,professional,architecture_and_built_environment,4.0,6.0,1051-08-01
6693,1049-50,True,employed,professional,heritage_and_curation,3.0,7.0,1051-08-01
6694,1049-50,True,employed,non_professional,creative_industries,4.0,4.0,1051-08-01
6698,1049-50,False,,,,,,1051-08-01
6699,1049-50,False,,,,,,1051-08-01
6704,1049-50,True,further_study,,further_study,,1.0,1051-08-01
6706,1049-50,True,employed,professional,heritage_and_curation,3.0,6.0,1051-08-01
6707,1049-50,True,employed,professional,ngo_and_charity,4.0,4.0,1051-08-01
6712,1049-50,False,,,,,,1051-08-01
6720,1049-50,True,employed,professional,heritage_and_curation,4.0,8.0,1051-08-01
6721,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6729,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6731,1049-50,True,employed,non_professional,allied_health_professions,2.0,3.0,1051-08-01
674,1049-50,True,unemployed,,,,19.0,1051-08-01
6740,1049-50,True,employed,professional,design_and_media,3.0,8.0,1051-08-01
6742,1049-50,False,,,,,,1051-08-01
6743,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6744,1049-50,False,,,,,,1051-08-01
6749,1049-50,False,,,,,,1051-08-01
6750,1049-50,False,,,,,,1051-08-01
6758,1049-50,True,employed,non_professional,design_and_media,4.0,10.0,1051-08-01
6762,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6766,1049-50,True,employed,professional,finance_and_banking,5.0,6.0,1051-08-01
6777,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6781,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6782,1049-50,True,employed,non_professional,heritage_and_curation,3.0,2.0,1051-08-01
6795,1049-50,False,,,,,,1051-08-01
6796,1049-50,False,,,,,,1051-08-01
6806,1049-50,False,,,,,,1051-08-01
6807,1049-50,True,employed,non_professional,craft_and_making,2.0,2.0,1051-08-01
6809,1049-50,True,employed,professional,hospitality_and_tourism,3.0,6.0,1051-08-01
6811,1049-50,False,,,,,,1051-08-01
6812,1049-50,True,employed,professional,heritage_and_curation,4.0,2.0,1051-08-01
6819,1049-50,False,,,,,,1051-08-01
682,1049-50,True,employed,non_professional,craft_and_making,3.0,8.0,1051-08-01
6823,1049-50,False,,,,,,1051-08-01
6838,1049-50,False,,,,,,1051-08-01
6842,1049-50,True,employed,professional,design_and_media,2.0,4.0,1051-08-01
6843,1049-50,True,employed,professional,craft_and_making,3.0,4.0,1051-08-01
6844,1049-50,False,,,,,,1051-08-01
6848,1049-50,True,employed,non_professional,social_care,2.0,5.0,1051-08-01
6849,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6862,1049-50,False,,,,,,1051-08-01
6865,1049-50,False,,,,,,1051-08-01
6866,1049-50,True,employed,professional,management_consulting,3.0,6.0,1051-08-01
6870,1049-50,True,employed,professional,management_consulting,5.0,3.0,1051-08-01
6872,1049-50,True,unemployed,,,,10.0,1051-08-01
6875,1049-50,True,further_study,,further_study,,1.0,1051-08-01
6880,1049-50,True,employed,non_professional,allied_health_professions,1.0,3.0,1051-08-01
6887,1049-50,False,,,,,,1051-08-01
6902,1049-50,True,employed,professional,design_and_media,3.0,6.0,1051-08-01
6912,1049-50,False,,,,,,1051-08-01
6914,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6915,1049-50,True,unemployed,,,,11.0,1051-08-01
6920,1049-50,True,unemployed,,,,14.0,1051-08-01
6928,1049-50,True,employed,professional,management_consulting,4.0,5.0,1051-08-01
6930,1049-50,True,employed,non_professional,architecture_and_built_environment,2.0,8.0,1051-08-01
6935,1049-50,True,employed,non_professional,craft_and_making,2.0,5.0,1051-08-01
6936,1049-50,True,employed,professional,creative_industries,3.0,4.0,1051-08-01
6938,1049-50,False,,,,,,1051-08-01
6945,1049-50,True,unknown,,,,9.0,1051-08-01
6950,1049-50,True,employed,professional,management_consulting,4.0,5.0,1051-08-01
6953,1049-50,True,employed,professional,education,2.0,7.0,1051-08-01
6957,1049-50,True,further_study,,further_study,,3.0,1051-08-01
6966,1049-50,False,,,,,,1051-08-01
6968,1049-50,True,unemployed,,,,14.0,1051-08-01
6971,1049-50,False,,,,,,1051-08-01
6973,1049-50,True,employed,professional,heritage_and_curation,2.0,3.0,1051-08-01
6974,1049-50,True,unemployed,,,,11.0,1051-08-01
6975,1049-50,True,further_study,,further_study,,2.0,1051-08-01
6976,1049-50,False,,,,,,1051-08-01
6978,1049-50,True,unemployed,,,,14.0,1051-08-01
6983,1049-50,True,employed,professional,human_resources,3.0,1.0,1051-08-01
6984,1049-50,True,employed,non_professional,finance_and_banking,2.0,3.0,1051-08-01
6996,1049-50,True,employed,professional,creative_industries,4.0,7.0,1051-08-01
7002,1049-50,True,unemployed,,,,14.0,1051-08-01
7004,1049-50,True,employed,professional,creative_industries,3.0,3.0,1051-08-01
7005,1049-50,True,employed,professional,creative_industries,5.0,1.0,1051-08-01
701,1049-50,False,,,,,,1051-08-01
7010,1049-50,True,unemployed,,,,13.0,1051-08-01
7014,1049-50,True,employed,professional,legal_services,3.0,4.0,1051-08-01
7019,1049-50,False,,,,,,1051-08-01
7023,1049-50,True,employed,professional,human_resources,3.0,2.0,1051-08-01
7026,1049-50,True,unemployed,,,,17.0,1051-08-01
7034,1049-50,False,,,,,,1051-08-01
7041,1049-50,False,,,,,,1051-08-01
7046,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7053,1049-50,True,employed,non_professional,craft_and_making,3.0,2.0,1051-08-01
7058,1049-50,False,,,,,,1051-08-01
7060,1049-50,True,employed,non_professional,design_and_media,4.0,7.0,1051-08-01
7066,1049-50,False,,,,,,1051-08-01
7081,1049-50,True,employed,professional,legal_services,2.0,3.0,1051-08-01
7084,1049-50,False,,,,,,1051-08-01
7085,1049-50,True,employed,professional,design_and_media,4.0,3.0,1051-08-01
7092,1049-50,True,employed,professional,craft_and_making,4.0,5.0,1051-08-01
7096,1049-50,True,unemployed,,,,17.0,1051-08-01
7097,1049-50,True,unemployed,,,,18.0,1051-08-01
7099,1049-50,False,,,,,,1051-08-01
7107,1049-50,True,employed,non_professional,management_consulting,2.0,7.0,1051-08-01
7114,1049-50,True,employed,professional,public_health,5.0,4.0,1051-08-01
7115,1049-50,False,,,,,,1051-08-01
7119,1049-50,True,employed,professional,heritage_and_curation,5.0,3.0,1051-08-01
712,1049-50,True,employed,professional,heritage_and_curation,3.0,3.0,1051-08-01
7134,1049-50,True,employed,professional,finance_and_banking,4.0,8.0,1051-08-01
7141,1049-50,True,employed,professional,human_resources,3.0,8.0,1051-08-01
7143,1049-50,False,,,,,,1051-08-01
7144,1049-50,False,,,,,,1051-08-01
7145,1049-50,True,employed,professional,management_consulting,5.0,3.0,1051-08-01
7146,1049-50,False,,,,,,1051-08-01
7153,1049-50,False,,,,,,1051-08-01
7158,1049-50,True,employed,professional,craft_and_making,5.0,4.0,1051-08-01
7161,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7170,1049-50,False,,,,,,1051-08-01
7181,1049-50,True,employed,professional,management_consulting,4.0,2.0,1051-08-01
7193,1049-50,False,,,,,,1051-08-01
7194,1049-50,False,,,,,,1051-08-01
720,1049-50,False,,,,,,1051-08-01
7203,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7209,1049-50,True,employed,professional,public_health,5.0,4.0,1051-08-01
7213,1049-50,True,unknown,,,,10.0,1051-08-01
7215,1049-50,True,unknown,,,,5.0,1051-08-01
7222,1049-50,True,unemployed,,,,11.0,1051-08-01
7224,1049-50,True,employed,professional,legal_services,3.0,8.0,1051-08-01
7236,1049-50,False,,,,,,1051-08-01
7239,1049-50,True,employed,non_professional,craft_and_making,4.0,6.0,1051-08-01
7240,1049-50,True,unemployed,,,,10.0,1051-08-01
7244,1049-50,True,employed,professional,education,3.0,6.0,1051-08-01
7246,1049-50,True,further_study,,further_study,,2.0,1051-08-01
7248,1049-50,False,,,,,,1051-08-01
7256,1049-50,True,employed,non_professional,creative_industries,1.0,3.0,1051-08-01
7257,1049-50,True,employed,professional,craft_and_making,4.0,5.0,1051-08-01
7261,1049-50,True,employed,professional,craft_and_making,4.0,5.0,1051-08-01
7263,1049-50,False,,,,,,1051-08-01
7267,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7271,1049-50,True,unknown,,,,14.0,1051-08-01
7273,1049-50,False,,,,,,1051-08-01
7275,1049-50,True,employed,non_professional,design_and_media,2.0,5.0,1051-08-01
7277,1049-50,True,employed,non_professional,architecture_and_built_environment,2.0,3.0,1051-08-01
7278,1049-50,False,,,,,,1051-08-01
7279,1049-50,True,employed,non_professional,creative_industries,3.0,8.0,1051-08-01
7281,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7290,1049-50,True,employed,professional,creative_industries,3.0,5.0,1051-08-01
7298,1049-50,True,employed,non_professional,craft_and_making,4.0,8.0,1051-08-01
7300,1049-50,True,unknown,,,,8.0,1051-08-01
7302,1049-50,True,employed,non_professional,heritage_and_curation,1.0,9.0,1051-08-01
7305,1049-50,True,employed,professional,education,4.0,5.0,1051-08-01
7315,1049-50,True,employed,non_professional,heritage_and_curation,4.0,6.0,1051-08-01
7316,1049-50,False,,,,,,1051-08-01
7318,1049-50,False,,,,,,1051-08-01
7325,1049-50,True,employed,non_professional,craft_and_making,4.0,4.0,1051-08-01
7327,1049-50,False,,,,,,1051-08-01
7333,1049-50,True,employed,non_professional,design_and_media,2.0,7.0,1051-08-01
7334,1049-50,True,employed,non_professional,human_resources,2.0,8.0,1051-08-01
7335,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7340,1049-50,False,,,,,,1051-08-01
7343,1049-50,True,employed,professional,craft_and_making,4.0,8.0,1051-08-01
7348,1049-50,False,,,,,,1051-08-01
7349,1049-50,False,,,,,,1051-08-01
7350,1049-50,False,,,,,,1051-08-01
7360,1049-50,True,unemployed,,,,13.0,1051-08-01
7361,1049-50,True,further_study,,further_study,,4.0,1051-08-01
7362,1049-50,True,employed,professional,design_and_media,3.0,3.0,1051-08-01
7363,1049-50,True,employed,professional,finance_and_banking,4.0,4.0,1051-08-01
7364,1049-50,True,employed,non_professional,heritage_and_curation,3.0,3.0,1051-08-01
7367,1049-50,True,further_study,,further_study,,2.0,1051-08-01
7376,1049-50,True,unemployed,,,,20.0,1051-08-01
7385,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7386,1049-50,True,unknown,,,,5.0,1051-08-01
7393,1049-50,True,employed,non_professional,architecture_and_built_environment,2.0,9.0,1051-08-01
7399,1049-50,True,unemployed,,,,20.0,1051-08-01
7403,1049-50,False,,,,,,1051-08-01
7405,1049-50,True,employed,professional,human_resources,3.0,6.0,1051-08-01
7408,1049-50,True,employed,non_professional,education,2.0,1.0,1051-08-01
7409,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7411,1049-50,True,employed,professional,ngo_and_charity,4.0,5.0,1051-08-01
7414,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7415,1049-50,True,employed,non_professional,ngo_and_charity,2.0,5.0,1051-08-01
7419,1049-50,False,,,,,,1051-08-01
7432,1049-50,True,employed,professional,heritage_and_curation,2.0,7.0,1051-08-01
7440,1049-50,True,employed,non_professional,creative_industries,1.0,3.0,1051-08-01
7448,1049-50,True,employed,non_professional,creative_industries,3.0,6.0,1051-08-01
7449,1049-50,True,further_study,,further_study,,4.0,1051-08-01
7450,1049-50,True,employed,professional,hospitality_and_tourism,3.0,4.0,1051-08-01
7458,1049-50,True,employed,professional,heritage_and_curation,3.0,7.0,1051-08-01
7468,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7469,1049-50,False,,,,,,1051-08-01
7474,1049-50,False,,,,,,1051-08-01
7478,1049-50,True,employed,professional,management_consulting,4.0,6.0,1051-08-01
7486,1049-50,True,unemployed,,,,18.0,1051-08-01
7490,1049-50,True,employed,non_professional,finance_and_banking,3.0,10.0,1051-08-01
7493,1049-50,True,further_study,,further_study,,4.0,1051-08-01
7495,1049-50,True,employed,non_professional,creative_industries,2.0,6.0,1051-08-01
7497,1049-50,False,,,,,,1051-08-01
7499,1049-50,True,employed,professional,architecture_and_built_environment,4.0,2.0,1051-08-01
7505,1049-50,True,further_study,,further_study,,0.0,1051-08-01
7516,1049-50,True,employed,professional,craft_and_making,1.0,2.0,1051-08-01
7525,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7527,1049-50,True,employed,non_professional,heritage_and_curation,1.0,4.0,1051-08-01
7528,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7531,1049-50,True,employed,professional,craft_and_making,5.0,3.0,1051-08-01
7532,1049-50,False,,,,,,1051-08-01
7535,1049-50,True,employed,non_professional,craft_and_making,2.0,3.0,1051-08-01
7560,1049-50,True,employed,professional,design_and_media,4.0,8.0,1051-08-01
7566,1049-50,False,,,,,,1051-08-01
7574,1049-50,False,,,,,,1051-08-01
7575,1049-50,False,,,,,,1051-08-01
7588,1049-50,True,employed,professional,architecture_and_built_environment,3.0,4.0,1051-08-01
759,1049-50,False,,,,,,1051-08-01
7594,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7596,1049-50,True,employed,professional,craft_and_making,3.0,10.0,1051-08-01
7624,1049-50,False,,,,,,1051-08-01
7626,1049-50,True,employed,professional,hospitality_and_tourism,3.0,6.0,1051-08-01
7627,1049-50,False,,,,,,1051-08-01
7636,1049-50,True,employed,professional,finance_and_banking,4.0,8.0,1051-08-01
7637,1049-50,True,employed,professional,architecture_and_built_environment,4.0,5.0,1051-08-01
7638,1049-50,False,,,,,,1051-08-01
7640,1049-50,False,,,,,,1051-08-01
7645,1049-50,True,unemployed,,,,8.0,1051-08-01
7646,1049-50,True,employed,professional,design_and_media,4.0,6.0,1051-08-01
7651,1049-50,True,employed,professional,human_resources,2.0,3.0,1051-08-01
7656,1049-50,True,unemployed,,,,16.0,1051-08-01
7662,1049-50,True,employed,non_professional,hospitality_and_tourism,3.0,1.0,1051-08-01
7676,1049-50,False,,,,,,1051-08-01
7686,1049-50,False,,,,,,1051-08-01
7691,1049-50,False,,,,,,1051-08-01
7693,1049-50,True,further_study,,further_study,,0.0,1051-08-01
7697,1049-50,True,further_study,,further_study,,0.0,1051-08-01
7698,1049-50,False,,,,,,1051-08-01
7699,1049-50,True,unknown,,,,10.0,1051-08-01
7711,1049-50,False,,,,,,1051-08-01
7719,1049-50,False,,,,,,1051-08-01
772,1049-50,False,,,,,,1051-08-01
7722,1049-50,True,unemployed,,,,18.0,1051-08-01
7729,1049-50,False,,,,,,1051-08-01
7739,1049-50,True,employed,non_professional,craft_and_making,3.0,7.0,1051-08-01
7740,1049-50,True,unemployed,,,,13.0,1051-08-01
7742,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7744,1049-50,True,unemployed,,,,15.0,1051-08-01
7746,1049-50,False,,,,,,1051-08-01
7748,1049-50,True,employed,professional,design_and_media,4.0,4.0,1051-08-01
7749,1049-50,True,employed,professional,creative_industries,5.0,9.0,1051-08-01
7754,1049-50,False,,,,,,1051-08-01
7759,1049-50,False,,,,,,1051-08-01
7761,1049-50,True,unknown,,,,15.0,1051-08-01
7769,1049-50,False,,,,,,1051-08-01
7774,1049-50,True,employed,non_professional,creative_industries,1.0,7.0,1051-08-01
7775,1049-50,True,employed,professional,social_care,3.0,8.0,1051-08-01
7779,1049-50,True,further_study,,further_study,,1.0,1051-08-01
7785,1049-50,False,,,,,,1051-08-01
7788,1049-50,False,,,,,,1051-08-01
7792,1049-50,True,further_study,,further_study,,3.0,1051-08-01
7796,1049-50,True,employed,non_professional,craft_and_making,5.0,7.0,1051-08-01
7807,1049-50,True,employed,professional,architecture_and_built_environment,3.0,3.0,1051-08-01
7811,1049-50,False,,,,,,1051-08-01
7813,1049-50,False,,,,,,1051-08-01
7814,1049-50,True,employed,non_professional,craft_and_making,3.0,3.0,1051-08-01
7818,1049-50,True,further_study,,further_study,,2.0,1051-08-01
