student_id,academic_year,programme_code,programme_year,is_repeat_year,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
2194,1052-53,4.2.38,3,False,5,4,4,4,3,4,3,5
2195,1052-53,4.3.39,3,False,4,4,4,4,4,3,4,4
2196,1052-53,3.1.27,3,False,5,5,5,5,4,5,5,5
2198,1052-53,1.1.3,3,False,4,4,4,4,4,4,4,3
2200,1052-53,2.2.19,3,False,4,3,2,2,2,3,3,3
2201,1052-53,2.1.17,3,False,5,4,4,3,4,4,4,3
2202,1052-53,1.1.1,3,False,5,5,4,4,4,4,4,4
2203,1052-53,4.3.39,3,False,4,4,3,2,3,3,3,2
2204,1052-53,1.3.8,3,False,4,4,5,4,4,5,4,5
2205,1052-53,4.2.36,3,False,5,5,4,4,4,4,4,4
2206,1052-53,4.1.33,3,False,4,4,5,4,4,3,3,3
2207,1052-53,4.1.34,3,False,4,4,4,3,3,5,4,4
2208,1052-53,4.1.35,3,False,3,4,3,4,3,3,4,4
2209,1052-53,4.1.34,3,False,4,4,4,5,4,3,4,3
2210,1052-53,3.2.30,3,False,4,4,4,4,4,4,4,4
2211,1052-53,2.1.16,3,False,4,4,3,4,4,4,4,4
2212,1052-53,4.3.40,3,False,4,4,4,4,3,4,3,3
2213,1052-53,1.5.12,3,False,4,4,5,4,4,4,4,4
2214,1052-53,3.1.27,3,False,4,4,4,4,3,4,4,5
2215,1052-53,4.4.44,3,False,4,5,4,4,3,4,4,4
2216,1052-53,1.1.2,3,False,4,4,3,4,3,4,4,5
2217,1052-53,2.3.22,3,False,3,3,3,2,3,3,3,3
2218,1052-53,3.1.28,3,False,3,4,4,3,3,4,3,3
2220,1052-53,1.1.1,3,False,4,4,5,4,4,4,4,5
2221,1052-53,2.2.18,3,False,4,4,4,3,4,3,3,3
2223,1052-53,2.4.25,3,False,3,3,3,3,2,3,3,3
2224,1052-53,4.2.36,3,False,4,3,4,4,3,4,3,3
2225,1052-53,4.3.39,3,False,5,4,4,5,4,4,4,5
2226,1052-53,1.3.7,3,False,3,4,3,4,3,4,3,3
2230,1052-53,1.2.5,3,False,4,4,4,4,5,4,4,4
2231,1052-53,4.2.37,3,False,4,4,4,4,3,4,4,4
2232,1052-53,1.3.7,3,False,4,4,5,5,5,5,5,5
2234,1052-53,2.2.20,3,False,4,4,4,3,4,4,4,4
2235,1052-53,1.1.2,3,False,3,3,3,2,3,4,4,4
2236,1052-53,4.4.42,3,False,2,3,3,3,3,2,2,2
2237,1052-53,2.3.21,3,False,4,4,4,5,4,4,4,5
2239,1052-53,1.2.4,3,False,5,4,5,5,4,4,4,5
2240,1052-53,1.2.5,3,False,4,4,4,3,4,4,4,4
2241,1052-53,3.2.30,3,False,4,4,4,5,3,4,3,4
2242,1052-53,2.3.22,3,False,3,4,3,4,2,4,3,2
2243,1052-53,1.2.4,3,False,3,4,3,4,3,3,3,4
2244,1052-53,3.3.31,3,False,4,4,3,4,3,3,3,4
2245,1052-53,2.2.18,3,False,4,4,4,5,4,4,4,4
2246,1052-53,2.4.25,3,False,5,4,5,4,4,4,4,5
2248,1052-53,1.1.1,3,False,4,4,4,4,4,4,4,4
2249,1052-53,4.4.42,3,False,4,4,3,3,3,4,3,4
2250,1052-53,2.3.21,3,False,4,4,4,4,4,4,3,5
2251,1052-53,1.3.8,3,False,5,5,5,4,4,4,5,4
2252,1052-53,1.1.3,3,False,4,4,4,3,4,4,5,4
2253,1052-53,2.1.16,3,False,4,4,4,4,3,3,4,4
2254,1052-53,4.4.43,3,False,5,4,4,4,4,4,4,5
2256,1052-53,1.1.2,3,False,4,4,3,3,3,3,3,3
2257,1052-53,3.3.31,3,False,4,5,4,3,4,5,4,4
2259,1052-53,4.4.43,3,False,5,5,5,4,4,4,4,5
2260,1052-53,3.1.27,3,False,3,4,4,4,3,4,3,4
2261,1052-53,4.3.40,3,False,4,4,4,4,4,4,4,3
2262,1052-53,2.2.18,3,False,4,3,4,4,3,4,4,3
2264,1052-53,4.2.37,3,False,5,4,4,4,4,3,4,4
2265,1052-53,1.1.2,3,False,4,4,2,3,3,3,3,3
2267,1052-53,1.5.13,3,False,4,5,4,5,4,4,4,5
2268,1052-53,2.4.25,3,False,5,5,5,4,4,4,4,4
2269,1052-53,4.4.44,3,False,4,4,4,4,4,4,4,4
2270,1052-53,4.2.37,3,False,4,5,4,4,4,4,4,5
2271,1052-53,3.2.29,3,False,5,4,4,3,3,4,4,4
2273,1052-53,2.3.23,3,False,3,4,4,3,4,3,2,3
2275,1052-53,4.3.39,3,False,4,4,4,4,4,4,3,4
2276,1052-53,4.2.38,3,False,4,4,3,4,3,5,4,4
2277,1052-53,2.1.17,3,False,4,4,3,5,4,5,4,4
2278,1052-53,1.2.4,3,False,5,4,5,4,4,4,4,4
2279,1052-53,1.1.3,3,False,4,2,3,4,4,4,4,3
2280,1052-53,3.3.31,3,False,4,4,4,4,5,4,4,4
2281,1052-53,4.2.38,3,False,4,4,4,4,4,4,4,4
2282,1052-53,2.4.26,3,False,4,5,4,5,4,4,4,5
2283,1052-53,3.2.29,3,False,4,4,3,4,3,4,4,4
2284,1052-53,1.5.14,3,False,4,4,3,4,3,3,3,4
2285,1052-53,4.1.35,3,False,5,4,4,3,3,4,3,4
2286,1052-53,1.2.4,3,False,3,4,3,3,3,3,4,4
2287,1052-53,4.2.37,3,False,3,3,4,3,3,4,4,4
2289,1052-53,1.5.12,3,False,4,4,4,3,4,4,4,4
2291,1052-53,3.1.27,3,False,3,3,4,4,4,3,3,3
2292,1052-53,4.4.43,3,False,5,4,5,4,4,4,4,4
2293,1052-53,2.4.25,3,False,4,3,3,3,4,3,4,4
2297,1052-53,3.2.30,3,False,4,4,4,3,4,4,3,4
2298,1052-53,3.2.29,3,False,4,4,4,4,3,3,4,4
2299,1052-53,4.4.42,3,False,4,3,3,4,3,3,3,4
2300,1052-53,4.2.37,3,False,5,4,5,5,4,4,4,4
2301,1052-53,3.2.30,3,False,4,4,3,4,4,4,3,3
2303,1052-53,2.2.18,3,False,4,4,4,4,4,4,5,4
2304,1052-53,3.2.30,3,False,3,3,3,3,4,4,4,4
2305,1052-53,2.2.18,3,False,4,4,5,3,4,5,5,5
2306,1052-53,4.1.33,3,False,4,4,3,4,3,3,4,4
2307,1052-53,1.2.5,3,False,4,4,3,4,3,4,4,4
2308,1052-53,2.2.19,3,False,4,4,3,3,3,3,4,3
2309,1052-53,3.1.28,3,False,4,4,4,4,4,4,4,4
2310,1052-53,4.4.44,3,False,3,4,3,4,3,4,4,3
2311,1052-53,2.3.22,3,False,5,5,5,4,4,4,4,4
2312,1052-53,2.1.17,3,False,4,3,4,4,3,3,2,2
2314,1052-53,1.2.6,3,False,5,4,4,4,3,4,4,4
2316,1052-53,3.2.29,3,False,4,4,4,4,4,3,4,4
2317,1052-53,3.1.28,3,False,4,4,4,4,3,4,4,4
2318,1052-53,1.2.6,3,False,4,4,4,4,3,4,4,3
2319,1052-53,2.2.20,3,False,4,4,4,4,4,4,3,4
2320,1052-53,2.3.22,3,False,5,4,5,5,4,5,5,4
2321,1052-53,3.2.29,3,False,4,4,3,5,4,4,3,4
2323,1052-53,1.1.3,3,False,3,3,4,3,3,4,4,3
2325,1052-53,2.2.18,3,False,4,3,4,4,4,3,4,4
2326,1052-53,2.4.26,3,False,4,4,4,4,4,4,4,4
2327,1052-53,4.4.44,3,False,4,4,4,4,4,4,5,5
2328,1052-53,3.2.30,3,False,3,4,3,2,3,2,4,3
2329,1052-53,4.3.40,3,False,5,4,4,4,4,4,4,4
2330,1052-53,1.1.2,3,False,3,4,3,4,3,4,4,4
2331,1052-53,1.1.2,3,False,4,4,4,3,4,4,5,4
2332,1052-53,2.3.23,3,False,4,4,3,4,4,4,4,3
2333,1052-53,4.2.36,3,False,4,4,3,4,5,4,4,4
2334,1052-53,4.1.34,3,False,4,4,3,4,4,5,4,4
2335,1052-53,2.3.23,3,False,4,4,4,4,4,4,4,4
2337,1052-53,1.1.3,3,False,4,4,3,4,3,4,3,3
2339,1052-53,1.1.1,3,False,4,4,3,5,5,4,4,4
2340,1052-53,4.1.34,3,False,4,3,4,5,4,4,4,4
2341,1052-53,2.2.19,3,False,5,5,4,5,4,4,5,5
2342,1052-53,4.4.42,3,False,4,4,4,4,4,4,3,4
2343,1052-53,4.3.39,3,False,5,4,4,5,4,4,5,4
2344,1052-53,1.5.13,3,False,3,4,4,3,3,4,3,4
2345,1052-53,3.3.32,3,False,5,4,4,3,3,4,4,4
2346,1052-53,1.4.10,3,False,4,4,4,4,4,5,4,4
2347,1052-53,2.2.19,3,False,3,4,4,4,3,4,3,3
2348,1052-53,3.1.27,3,False,5,4,4,4,3,4,4,4
2349,1052-53,2.4.24,3,False,4,4,4,4,4,4,4,5
2350,1052-53,3.1.27,3,False,5,4,5,4,4,4,4,4
2351,1052-53,4.2.37,3,False,5,4,3,4,4,4,4,3
2352,1052-53,3.2.30,3,False,5,3,4,4,4,4,4,5
2354,1052-53,1.1.2,3,False,4,4,3,3,4,3,4,3
2356,1052-53,2.1.17,3,False,4,4,3,3,3,4,4,3
2358,1052-53,4.2.37,3,False,4,5,4,4,4,4,4,4
2359,1052-53,2.2.19,3,False,4,4,4,4,3,4,4,4
2360,1052-53,4.4.44,3,False,4,4,4,3,3,3,4,3
2361,1052-53,2.1.17,3,False,4,5,4,5,4,5,5,5
2362,1052-53,2.2.18,3,False,3,4,4,4,4,4,3,4
2363,1052-53,4.3.40,3,False,4,3,3,3,4,4,3,4
2365,1052-53,4.1.33,3,False,4,4,3,4,4,5,4,4
2366,1052-53,4.3.40,3,False,4,4,4,5,4,3,4,4
2367,1052-53,4.1.33,3,False,4,4,5,5,4,4,3,4
2368,1052-53,4.2.36,3,False,4,5,4,4,4,5,4,5
2370,1052-53,4.1.35,3,False,4,4,4,3,3,5,4,4
2371,1052-53,2.3.23,3,False,4,4,4,4,4,4,3,4
2372,1052-53,1.2.5,3,False,4,4,3,4,3,4,3,4
2373,1052-53,4.1.34,3,False,4,4,3,4,4,4,4,4
2374,1052-53,2.3.23,3,False,4,4,4,5,4,4,4,3
2375,1052-53,1.2.5,3,False,3,3,2,2,3,3,3,2
2376,1052-53,3.3.32,3,False,4,4,3,3,3,3,3,3
2378,1052-53,1.2.5,3,False,4,4,5,4,4,4,4,4
2379,1052-53,1.3.7,3,False,4,4,2,3,3,3,4,3
2380,1052-53,4.2.37,3,False,4,5,4,3,4,5,3,4
2381,1052-53,4.3.39,3,False,4,3,3,3,3,3,3,3
2382,1052-53,2.1.17,3,False,4,4,4,3,3,4,4,4
2383,1052-53,4.2.38,3,False,3,3,3,4,3,3,3,3
2384,1052-53,1.2.4,3,False,4,4,4,5,5,5,4,5
2385,1052-53,1.5.14,3,False,4,4,3,4,4,3,3,4
2386,1052-53,2.1.17,3,False,3,4,4,4,4,4,3,3
2387,1052-53,3.2.29,3,False,4,4,4,4,5,4,3,3
2388,1052-53,4.2.38,3,False,4,3,3,3,3,4,3,4
2389,1052-53,1.5.13,3,False,4,4,4,4,4,5,4,4
2391,1052-53,1.3.9,3,False,4,3,4,4,4,4,4,4
2393,1052-53,3.2.29,3,False,5,5,4,4,4,4,4,4
2394,1052-53,4.2.37,3,False,4,4,4,3,3,4,3,3
2397,1052-53,1.2.4,3,False,4,4,4,4,4,4,4,4
2398,1052-53,2.1.15,3,False,4,4,3,4,4,3,4,4
2399,1052-53,2.1.17,3,False,4,4,3,4,4,4,3,4
2400,1052-53,3.3.31,3,False,3,3,2,3,3,3,2,3
2401,1052-53,2.4.25,3,False,4,4,3,4,3,3,3,3
2403,1052-53,1.1.1,3,False,4,4,4,4,3,4,4,4
2404,1052-53,1.5.12,3,False,4,5,4,4,4,4,4,3
2405,1052-53,4.3.41,3,False,4,5,4,4,4,4,4,4
2407,1052-53,3.2.30,3,False,4,4,4,3,4,4,4,2
2408,1052-53,2.4.25,3,False,4,4,4,5,4,4,4,4
2410,1052-53,4.4.44,3,False,5,4,4,4,4,4,4,4
2413,1052-53,3.2.29,3,False,4,4,2,4,4,4,3,4
2414,1052-53,4.3.39,3,False,4,4,4,5,4,4,4,5
2415,1052-53,1.3.8,3,False,3,3,3,4,4,4,3,4
2416,1052-53,2.4.25,3,False,4,3,4,4,4,3,3,3
2417,1052-53,1.5.12,3,False,4,4,4,4,4,4,4,5
2419,1052-53,3.2.30,3,False,4,3,3,4,4,4,4,4
2421,1052-53,1.3.7,3,False,5,5,4,4,4,4,4,4
2422,1052-53,4.1.33,3,False,4,4,4,3,3,3,3,3
2423,1052-53,3.2.29,3,False,4,4,5,4,4,4,4,4
2424,1052-53,4.3.41,3,False,4,4,4,3,3,4,4,4
2426,1052-53,1.4.11,3,False,4,3,3,3,4,4,3,4
2427,1052-53,4.4.44,3,False,3,3,2,3,2,3,4,3
2428,1052-53,1.2.6,3,False,5,5,4,5,4,4,4,4
2429,1052-53,1.1.3,3,False,5,4,4,5,4,4,4,4
2430,1052-53,3.2.29,3,False,4,4,5,5,4,5,5,5
2431,1052-53,3.3.31,3,False,4,4,5,4,4,4,5,5
2432,1052-53,3.3.32,3,False,4,4,4,4,4,4,5,3
2433,1052-53,2.3.22,3,False,5,5,4,4,4,4,4,5
2434,1052-53,4.4.43,3,False,3,3,3,3,3,4,4,3
2435,1052-53,2.1.17,3,False,3,3,4,3,2,3,3,3
2436,1052-53,2.4.25,3,False,5,4,5,5,4,4,4,5
2437,1052-53,4.3.39,3,False,5,5,4,5,3,4,4,4
2440,1052-53,4.3.40,3,False,5,3,5,4,4,4,4,4
2441,1052-53,2.3.23,3,False,4,3,2,4,2,3,3,3
2443,1052-53,4.4.44,3,False,3,3,3,3,3,4,3,3
2444,1052-53,2.2.19,3,False,4,4,3,4,4,5,3,4
2445,1052-53,4.3.40,3,False,3,4,3,4,3,4,3,3
2446,1052-53,4.1.34,3,False,5,4,4,5,4,4,4,5
2447,1052-53,1.5.13,3,False,4,4,3,4,3,4,3,4
2448,1052-53,4.3.40,3,False,4,4,4,4,4,4,4,4
2449,1052-53,3.2.30,3,False,5,5,4,4,4,5,4,4
2450,1052-53,3.1.27,3,False,4,4,4,3,4,4,4,4
2451,1052-53,2.3.23,3,False,4,4,4,4,4,4,4,3
2452,1052-53,2.1.15,3,False,4,4,3,4,3,4,3,4
2454,1052-53,3.2.29,3,False,4,5,4,5,4,4,4,4
2455,1052-53,1.1.2,3,False,4,5,4,4,4,4,4,5
2456,1052-53,4.3.40,3,False,5,3,3,4,4,4,3,4
2457,1052-53,2.1.17,3,False,5,4,4,4,4,4,4,4
2458,1052-53,4.2.38,3,False,4,4,3,4,4,3,3,3
2460,1052-53,3.3.32,3,False,4,5,4,4,3,4,4,4
2463,1052-53,1.3.7,3,False,4,4,4,4,3,4,3,4
2465,1052-53,4.3.41,3,False,4,4,4,4,4,4,3,5
2466,1052-53,4.1.35,3,False,4,4,4,3,3,4,4,5
2467,1052-53,4.2.36,3,False,4,4,4,4,3,4,3,2
2468,1052-53,2.3.23,3,False,4,4,4,5,4,3,5,5
2469,1052-53,1.4.11,3,False,5,4,5,4,4,5,5,4
2470,1052-53,4.2.37,3,False,3,5,4,3,4,4,4,3
2471,1052-53,4.3.41,3,False,4,4,4,4,4,4,3,4
2472,1052-53,2.3.22,3,False,4,4,4,4,4,3,4,4
2473,1052-53,1.1.1,3,False,4,4,4,4,4,4,4,4
2474,1052-53,2.1.16,3,False,5,4,4,4,4,4,3,4
2476,1052-53,1.5.13,3,False,3,3,4,4,4,4,3,3
2478,1052-53,1.2.6,3,False,3,3,3,4,3,3,3,3
2479,1052-53,2.2.19,3,False,5,4,5,4,4,5,4,5
2480,1052-53,4.3.39,3,False,4,4,3,3,4,4,4,4
2481,1052-53,4.3.40,3,False,4,4,4,5,4,4,4,4
2482,1052-53,1.3.8,3,False,5,4,3,4,4,4,4,3
2483,1052-53,4.3.39,3,False,4,4,3,3,3,4,4,4
2486,1052-53,4.3.39,3,False,4,3,3,3,4,4,3,3
2487,1052-53,1.2.4,3,False,5,4,4,4,4,5,4,4
2488,1052-53,4.4.43,3,False,4,4,4,5,4,4,4,5
2489,1052-53,4.1.33,3,False,5,4,4,5,4,4,5,5
2493,1052-53,4.1.33,3,False,4,4,4,4,4,3,4,4
2494,1052-53,4.3.39,3,False,5,3,4,4,4,4,4,3
2495,1052-53,3.3.32,3,False,4,4,3,3,3,4,4,4
2496,1052-53,4.4.42,3,False,4,4,3,4,3,3,4,3
2497,1052-53,4.4.44,3,False,5,4,4,4,4,3,4,3
2498,1052-53,1.3.7,3,False,3,3,2,3,3,3,4,2
2499,1052-53,2.1.15,3,False,5,4,3,5,4,3,4,4
337,1052-53,2.2.19,3,True,3,3,2,3,2,4,3,2
528,1052-53,2.3.23,3,True,3,3,3,1,2,3,3,2
617,1052-53,1.1.2,3,True,3,2,3,2,3,2,2,2
63,1052-53,1.1.3,3,True,4,5,3,3,2,3,3,3
642,1052-53,2.4.24,3,True,3,3,3,3,3,4,4,3
689,1052-53,1.1.2,3,True,3,4,3,4,3,4,4,4
861,1052-53,3.1.27,3,True,4,4,4,4,3,4,4,3
896,1052-53,4.3.40,3,True,4,4,3,3,2,4,4,3
903,1052-53,3.2.30,3,True,3,4,3,4,3,3,3,3
