student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities
2882,Dwarf,Female,Granite,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2883,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2884,Elf,Male,Ash,Vocational,3,True,True,False,False,False,False,False,False,False,False,False,False,True
2885,Elf,Male,Ash,Academic,3,False,True,False,True,False,False,False,True,False,False,False,False,False
2886,Elf,Female,Palm,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2887,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2888,Elf,Male,Holly,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2889,Dwarf,Female,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
2890,Elf,Female,Palm,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2891,Elf,Male,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2892,Elf,Female,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2893,Elf,Female,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2894,Dwarf,Female,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
2895,Dwarf,Male,Malachite,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,True
2896,Elf,Female,Holly,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2897,Elf,Female,Baobab,Academic,5,False,True,False,False,False,False,False,False,False,False,False,False,False
2898,Dwarf,Male,Granite,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2899,Elf,Male,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2900,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
2901,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2902,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,True
2903,Elf,Male,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2904,Elf,Male,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2905,Elf,Female,Baobab,Academic,3,False,False,False,False,False,True,True,False,False,False,False,False,False
2906,Dwarf,Male,Alabaster,Academic,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2907,Dwarf,Other,Flint,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,False
2908,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2909,Elf,Male,Holly,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2910,Dwarf,Male,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2911,Elf,Male,Rowan,Academic,3,False,False,False,False,False,False,False,True,False,False,False,False,False
2912,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,True,False,False,False,False,False,True
2913,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2914,Dwarf,Other,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2915,Dwarf,Male,Flint,Vocational,2,False,True,False,False,False,False,False,False,False,False,False,False,True
2916,Dwarf,Female,Granite,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2917,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2918,Dwarf,Female,Gypsum,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2919,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,True,False,False,False,False,False,False
2920,Dwarf,Male,Flint,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
2921,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2922,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2923,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
2924,Dwarf,Male,Flint,Academic,3,False,False,False,False,False,False,False,False,False,False,False,True,False
2925,Elf,Male,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2926,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2927,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,True,False,False,False,False,True
2928,Elf,Other,Ash,Academic,4,False,False,False,True,False,False,False,False,False,False,True,False,False
2929,Elf,Female,Yew,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2930,Elf,Male,Ash,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,True
2931,Elf,Female,Yew,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2932,Elf,Female,Baobab,Vocational,2,True,False,False,False,False,False,False,False,True,False,False,False,False
2933,Elf,Male,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2934,Dwarf,Female,Gypsum,Vocational,3,True,False,False,True,False,False,False,False,False,False,False,False,False
2935,Elf,Female,Holly,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2936,Dwarf,Male,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2937,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2938,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2939,Dwarf,Other,Gypsum,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2940,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2941,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2942,Dwarf,Female,Granite,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2943,Dwarf,Male,Granite,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
2944,Elf,Female,Rowan,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2945,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2946,Elf,Male,Palm,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
2947,Dwarf,Female,Malachite,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,False
2948,Dwarf,Female,Flint,Vocational,4,True,False,False,False,True,False,False,False,False,False,False,False,True
2949,Elf,Male,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2950,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,True,True
2951,Dwarf,Female,Flint,Academic,4,True,True,False,False,False,False,False,True,False,False,False,False,False
2952,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2953,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2954,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2955,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2956,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,True
2957,Dwarf,Female,Sandstone,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
2958,Dwarf,Female,Alabaster,Vocational,3,False,False,False,False,False,False,True,False,False,False,False,False,False
2959,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,False
2960,Dwarf,Female,Flint,Vocational,5,False,False,False,False,False,True,False,False,False,False,False,False,False
2961,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2962,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
2963,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2964,Elf,Other,Yew,Vocational,3,False,False,True,False,False,True,False,False,False,False,False,False,False
2965,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2966,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,True,False,False,False,False,False
2967,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
2968,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2969,Dwarf,Female,Flint,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,False
2970,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2971,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,True,False,False,False
2972,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2973,Elf,Female,Yew,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2974,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,True,False,False,False,False,False
2975,Dwarf,Male,Malachite,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2976,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2977,Dwarf,Female,Flint,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2978,Elf,Male,Yew,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
2979,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
2980,Dwarf,Other,Alabaster,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2981,Dwarf,Male,Gypsum,Vocational,5,True,False,False,False,False,False,False,False,False,False,False,False,True
2982,Elf,Male,Rowan,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
2983,Dwarf,Female,Sandstone,Vocational,2,True,True,False,False,False,False,False,False,False,False,False,False,True
2984,Dwarf,Female,Gypsum,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
2985,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
2986,Dwarf,Other,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2987,Dwarf,Male,Alabaster,Academic,4,False,True,False,False,False,False,False,False,True,True,False,False,False
2988,Elf,Female,Baobab,Academic,4,True,False,False,False,False,False,False,False,False,False,True,False,True
2989,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
2990,Elf,Female,Palm,Academic,2,False,False,True,False,False,False,False,False,False,False,False,False,True
2991,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,True,False,False,False,True
2992,Elf,Female,Baobab,Academic,5,False,False,False,True,False,False,False,False,False,False,False,False,True
2993,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,True,False,False,False,False
2994,Elf,Male,Ash,Academic,4,False,False,False,True,False,False,False,False,False,False,False,False,False
2995,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
2996,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
2997,Elf,Male,Yew,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
